artist,song,lyrics,genres,genre_1,genre_2,genre_3
Kevin Gates,I Love It,"[Hook:]

I love it, I love it, I love it

I swear that I love it

Not to be cocky but they do it all tryna win

Middle finger right up, big smile on my face

I don't get impressed by too much

I'm gon' keep it real, keep it real

I love it, I love it, I love it

I swear that I love it



150 dollars for a haircut

Remember bein' broke and I ain't had much

Fresh kicks, no whip, hard to add up

Got on my grind, I'ma pray they have them bad luck

Balenciaga, Margielas

Bread winners set a world record

I took my team to the 'chip

Bought us all some new whips, to the death you forever fly

Think what you want, we in the sky

Boarded a plane we know why

I'm not endorsing getting high

She like when I'm stressin', it give me body

New coupe, matte black, peanut butter guts

Porsche truck, BM, she the runner up

You ain't gotta say a thing when you live your dreams

Crack a smile, mess around, blind everything




[Hook:]

I love it, I love it, I love it

I swear that I love it

Not to be cocky but they do it all tryna win

Middle finger right up, big smile on my face

I don't get impressed by too much

I'm gon' keep it real, keep it real

I love it, I love it, I love it

I swear that I love it



I could never let 'em turn my momma lights off

Do whatever to survive, need it right now

We the ones pretty girls used to turn down

Now I got a nigga sweatin' all up in her mouth

And they jumpin' through a hoop, doin' backflips

And they say they get aroused by my accent

Interstate, go and get it, comin' back with it

Booty club, cuttin' up, throwin' racks in it

Throw it back, get it

In the club turnin' up, throw it back get it, get it, get it

Throw, throw, throw, throw it back, get it

Told my sister we okay, what you worried bout?

Kevin Gates, I'm the one you prolly heard about

Get a couple years, bounce back from the pen

I'd do it all again for my kids, they the world now

They the world now

Get a couple years, bounce back from the pen

I'd do it all again for my kids, they the world now

They the world now

I say I'm turnt up in this bitch (?) right now

And I don't know how to turn down




[Hook:]

I love it, I love it, I love it

I swear that I love it

Not to be cocky but they do it all tryna win

Middle finger right up, big smile on my face

I don't get impressed by too much

I'm gon' keep it real, keep it real

I love it, I love it, I love it

I swear that I love it



Emotions on my sleeve, I can't even lie

Copin' with depression, I don't even try

Not to mention bad denim with some women

Tend to get all in my feelin's, even contemplated suicide

Deep secret, keep it in-between you and I

Late night text message, baby you reply

You ain't sleep yet? Baby I don't get tired

Who would have thought I was a snorter and I hit a line

Who would have thought I was a snorter and I hit a line","hip-hop, rap, trap",hip-hop,rap,trap
Kevin Gates,Know Better,"You shoulda known when it comes to the dough I'ma get it

You should know better

Do it all for my dogs, everyday goin' hard, I'm a winner

You should know better

Used to dream about a mil

Now we gettin' it for real

Shoulda left you right there where I met you

You shoulda known when it comes to the dough I'ma get it

I'm a bread winner



Gettin' it in, gotta win, we not kickin' it

Bread winner team, we sick and we live with it

Whippin' machines equipped with a fridge in it

We the connect, we not bout to mention it

We with the shit, no talkin', we finish it

Some say I'm ignorant

Mecca, we touchin' September, I'm making my pilgrimage (Allahu Akbar)

Maybe I'm different

Looked at you like you were special, you not even build for this

UFOs in the crush Gates

So when it's up niggas goin' nuts

Big shit tucked, toolie on clutch

Pockets on lump, free my nigga Lump

Goin' out dumb

Engine on run

Thuggin' in the slums

Thumbin' through the hun's

Separate the ones

(Somebody called a riot?)

My daughter get the violets

Break bread, slidin', lay up in the Hyde

Room too expensive

Motel 6 and bitch quit trippin'

Niggas in feelin's

Wait don't wait, forklift liftin'

Brasi gon' fix the trap up, vision



You shoulda known when it comes to the dough I'ma get it

You should know better

Do it all for my dogs, everyday goin' hard, I'm a winner

You should know better

Used to dream about a mil

Now we gettin' it for real

Shoulda left you right there where I met you

You shoulda known when it comes to the dough I'ma get it

I'm a bread winner



Hey man what you talkin' bout? Man just do you Gates

There it is



Dabbed in, front pockets stuffed

Money look like we been doin' lunges

Raised up in the blunt, I'm doin' crunches

Tattooed all over my stomach

Out in London talkin' to Big London

Stand up in they chest, okay I love you

Niggas hatin', wait I'm doin' numbers

In they feelin's, tell 'em I say fuck 'em

Hold up, wait, tell 'em that I love 'em

We could go, we had a discussion

Fame tend to blind the people on the side of you like you never mean nothin'

Focus on brand new things

Tryna show my children how to hustle

Teach 'em how to trust one another

All we got is us and your mother

Fall down, get back up again

Lose it all right before you win

Kevin man, you messin' up your gift

Shit like this be hard to come again

Fall bad, I know I admit it

Real struggle, I don't ever quit it

Thinkin' back when I ain't have a cent

Back when I ain't have a shit to give



You shoulda known when it comes to the dough I'ma get it

You should know better

Do it all for my dogs, everyday goin' hard, I'm a winner

You should know better

Used to dream about a mil

Now we gettin' it for real

Shoulda left you right there where I met you

You shoulda known when it comes to the dough I'ma get it

I'm a bread winner



She spoken to me bruh. Yeah she spoken to me you know ""I'm sorry bruh I like this shit, you heard me?"" Shit bothered me

I'm a bread winner","hip-hop, rap, trap",hip-hop,rap,trap
Kevin Gates,Money Magnet,"Every bitch I had look like they got booty shots

Gunna likes to shoot but not the same object that Kool got

Kool is my photographer, ain't know if you knew or not

East Atlanta, I'm with Mojo, he's got stupid nines

And in this section by myself, I'm a fucking gangster

College bitch say she always wanna fuck a gangster

Foreign cars, out on alley born Russia blades,

In that nine, Glock 9 tucked up in my waist

South side, outside, hustle in the rain

Won't cut no corners, stood on corners for a quarter a day

252, get 4 of them, you got 1008

Public housing, stay from round, smoke out a pound of grapes

Sold bookoo ounces by the thousands in a race for guap

Chip off a block, killer come quickly chip off your block




[Hook:]

I heard that it was money on the avenue

Betcha I be stupid racked up by the afternoon

Shawty, a bad bitch, her booty doing magic

Rack's a money magnet, watch her do gymnastics

Say the street lights (pause), just came on

All my girlfriends wondering why I ain't came home

I'm a money magnet, I'm a money magnet

I'm a money magnet, and my pockets got the mumps



Not in a disrespectful manner, but my pants is sagging

I'm in the game of pharmaceuticals, and I ain't bragging

I gave a listen to your music and I started laughing

Wondering who the fuck is you, and when you started trapping

BWA, Bread Winners Association

Ain't got a DOC number, we not associated

Polo logo crazy, only on my underwear

In my closet for hours, undecided on what I'mma wear

I walk around with 60 grand in my 508s

And rings glistening, women giggling, right away

Don't hang out in booty clubs, I don't like to party

Cause bitches from the booty club give me private parties




[Hook]



I heard that it was money on the avenue

Betcha I be stupid racked up by the afternoon

Say the street lights, just came on

And my pockets got the mumps","hip-hop, rap, albumsiown",hip-hop,rap,albumsiown
Kevin Gates,Pourin The Syrup,"[Intro:]

I don't get tired...




[Verse 1:]

Broke another ten for the Bread Winner Brick Gang

Popping up pregnant, sIlly bitch tryna trick Gates

Start selling pussy, maybe that'll get your rent paid

Come to think about it, don't you live with your mama?

I don't give a shit when I ride 'round the bottom

Cocaine vet, pedal shifting on Highland

Boosie had a black Monte Carlo and a 'Burban

I was in a grey Monte Carlo and a Tahoe

He was doing shows, bad hoes up in 
[?]

I was speaking Spanish with the plug havin' convos


[?]
 ran lips, hit the line every morning cause they know I keep the lean by the carload

In the top, hit the boulevard solo

Big Right know I got soft for the low-low

In a drought, me and Nook, only ones had dope

Nigga blew my leg off for a nine-piece

Tried to grab the gun, couldn't get it, middle of the night

Had to fight for my life when you try me

Connecting this year, we'll mark my nigga

I love my nigga, I owe you one nigga

Brookstown Richard, that's my little brother

Everytime I think about him, gotta tell him that I love him

Praying to the Lord that Car came from under that charge

Free my nigga Head when I bow my head




[Hook:]

Late night, when alone, can't sleep

I got too many problems

The weight of the world on my shoulders

Pray that heaven do something about it

The chick that I'm lovin'

Wondering who is she fuckin'

The friends I got 'round me

Wonder which one of them sour

Pourin' the syrup, pourin' the syrup, pourin' the syrup

Pourin' the syrup, pourin' the syrup, bitch I'm pourin' the

Pourin' the syrup, pourin' the syrup, pourin' the syrup

Bitch I'm pourin' the syrup

Bitch I'm pourin' the syrup, pourin' the syrup

Bitch I'm pourin' the syrup




[Verse 2:]

I was naive, thinking that I couldn't get hurt

Thought she was faithful, fuck her but my dick burnt

Everybody laughed when I kissed her

I can't even lie, to this day still I miss her

We was on 
[?]

Used to go to sleep in the pussy on an air mat

Andr̩ Harris talked bad behind my back

Even though it hurted, I ain't tripping, never mind that

Me and Darrell Harris in a stolen car thugging

You get out of line, he goin' put you in a puddle

Me and Brittney Harris in the side room cuddlin'

Eat the pussy while she on the rag, like ""Yummy""

My daddy nephew, kinda make him my cousin

We was having lunch at Chimes when you told me that you love me

I ain't never back down from a fight in my life

Big Yock slapped you, you went and got your cousin

Nigga shot and missed, and I came back jumping

I was 13 when I put one under

Ask my mama, go ask my brother

Go on South 12th, and go ask Big London (shoutout)

Jamison and Gary and Will know the truth

I was selling crack with the cameras on the roof

You was never that, at the plant working turnarounds (turnarounds?)

Little Steve hittin' your bitch from the back, matter fact

That's a fact, when I seen it, had to turn around

E-Dub, Dope Boy, Lil E, Big Mook

Me and Foots in my truck with the burners out

When you was on 3rd St., and ain't wanna squeeze

Pillow talking with your bitch, tryna play me like I'm weak

Now I'm coming at your girl, top nigga, no problem

You will never find out another thing about it

Come to think about it, got a coffee shop in Denver, Colorado

I'mma catch her when she visiting her mama

Ri-Ri, fine, you're old man hate me?

Can't rap like Gates, fucking up lately?

Me, you, and Dreka oughta take a vacation

We can have a threesome after waking up in Vegas

Give you 50k, fail to mention what it came with

Eat, pray, making love, see the world baby

Breadwinners swim where I'm fucking with a gangsta

You can model for my line, I can make you famous

Running from my tongue when I lick all in your anus

Intelligent the way I talk, vagina I contained it

Ever been ate, two mouths at the same time?

Ever had lips on your booty and your pussy

Got your body feeling mushy

When your water go to gushing

Brazillian wax, I don't like playing in the bushes

Pull your hair, smack it, bend back, get a whoopin'




[Hook]","hip-hop, rap, trap",hip-hop,rap,trap
Kevin Gates,Servin H,"It's done

Yung Lan on the track

Diamonds on glisten, I shine for the summer

(It's done)

Gold in my grill like I'm Breadwinner Gunna

(It's done)

You know, I be tryna find what make me happy but

(It's done)

I don't really know what make me happy right now

(It's done, it's done, it's done)



Diamonds on glisten, I shine for the summer

Redo her frontal, her body I punish

Walk in the street like I'm Gotti, I'm thuggin'

He speakin' on gangsta, he's gotta be buggin'

She work at V Live, I supply her with lumber

The skirt that I choose, when supplying the jungle

Kevin Garnett, they retire my number

Got gold in my grill like I'm Breadwinner Gunna

Demand in my hand and I'm pushin' the button

Big body Benz, I'ma whip like a cutlass

Mouth full of diamonds, up under the gutter

Ain't talkin' no scissors, we workin' with cutters

Balla and Solo retarded I'm muggin'

I punctured your hoe, put that rod on her cousin

Fresh out of jail made a brick, go to bumpin'

My children gon' eat you ain't telling me nothin'



Trap in the trenches, I'm selling Hermes

H in syringes with zombies, ooh yeah

Servin' them birds but it used to be bags

Flippin' them tickets, it use to be stacks

Watches don't tick, but it use to do that

One altercation, we swervin' with' gats

Hop out where you at, put a curve in your head

Your bitch do what I tell her, my word in her hair



Trap in the trenches I'm selling Hermes

H in syringes with zombies, ooh yeah

Hop out where you at, put a curve in your cap

Your bitch do what I tell her, my word in her hair

Trap in the trenches I'm selling Hermes

H in syringes with zombies, ooh yeah

Hop out where you at, put a curve in your cap

Your bitch do what I tell her, my word in her hair



Screech off in a foreign, this here get alarmin'

New firearm in the arm of my garments

Phone steady jumping my flip get annoying

Droppin' the pot but my wrist not performin'

Ice on my necklace, my pendant performin'

This here cost a fortune, don't know if you knowin'

No one alive, no one alive can do your body like I do

Lovin' Chanel like we sponsored by Spalding

New rival location, immediate ballin'

Pack get the mail outta Cali, she caught it

Jump in the Toyota, my truck a Sequoia

I'm ridin' no more, takin' extra precaution

Get that out the way then get right back to flossin'

I did the dash in the ""pewm"" and you fell in love

My nickname should be ""awesome""



Trap in the trenches, I'm selling Hermes

H in syringes with zombies, ooh yeah

Servin' them birds but it used to be bags

Flippin' them tickets, it use to be stacks

Watches don't tick, but it use to do that

One altercation, we swervin' with' gats

Hop out where you at, put a curve in your head

Your bitch do what I tell her, my word in her hair



Trap in the trenches I'm selling Hermes

H in syringes with zombies, ooh yeah

Hop out where you at, put a curve in your cap

Your bitch do what I tell her, my word in her hair

Trap in the trenches I'm selling Hermes

H in syringes with zombies, ooh yeah

Hop out where you at, put a curve in your cap

Your bitch do what I tell her, my word in her hair



Stuck up and cocky, can't help but to stare

She do what I tell her, my word in her hair

Penetrating her brain, it's disturbing her scalp

You look back at me when that ass in the air

Wigglin' slow when you dancin', it's sexy

She say she don't like when I fuck her aggressive

Comfort me, helpin' me hold it together

Get it in a rut when I deal with depression

Trump in the nat when I got in my bag

Ended the month with 48 grand

Order red wine and put that on my tab

Hoe reached for her phone and I got on her ass

I love my new hoe, I'ma take her to France

Hit Amsterdam and go hard on the gas

Booty so big difficult not to grab

Still tryna see how it got in them pants



Trap in the trenches, I'm selling Hermes

H in syringes with zombies, ooh yeah

Servin' them birds but it used to be bags

Flippin' them tickets, it use to be stacks

Watches don't tick, but it use to do that

One altercation, we swervin' with' gats

Hop out where you at, put a curve in your head

Your bitch do what I tell her, my word in her hair



Trap in the trenches I'm selling Hermes

H in syringes with zombies, ooh yeah

Hop out where you at, put a curve in your cap

Your bitch do what I tell her, my word in her hair

Trap in the trenches I'm selling Hermes

H in syringes with zombies, ooh yeah

Hop out where you at, put a curve in your cap

Your bitch do what I tell her, my word in her hair","hip-hop, rap, trap",hip-hop,rap,trap
Kevin Gates,The Prayer,"[Verse 1:]

Overseas mixtape tourin'

You was probably thinkin' bout me doin'

Fuck around with me, thumbin' through the sewers

Needed moisture, wouldn't give you urine

Rest in peace Puerto Rican J

Yo no me canso, what the fuck he say?


[?]
, who the fuck are they?

With her mother, probably where she stay

Fat, black, nasty, who your baby daddy?

Sure as hell ain't Puerto Rican Gates

Name in my ear, real 'til you squeal

You no longer silent, on some gangster shit

Hoe get out your feelings

All on Instagram

Internet beef, lil' dirty stinky bitch

Hate I mean this with all my heart when I tell you

Fuck your mama, I just bought a whip


[?]
 you pussy where you niggas gotta sit

Sayin' pussy cause you sure ain't gotta dick


[?]
 Breadwinner, fuck that other shit

I-I believe in a sky a higher power

Shots fired by your favorite rapper

Partner - boom boom boom - God got my body

God time to shine, I'm not satisfied

Lucas on the line, shut up hoe be quiet



Hoes wanna fuck Breadwinner Ron

Come on say you don't, hoe you know you lyin'

Pretty motherfucker, jokers say I'm ugly

Where your real hair? Hoe you know you cryin'

Uncle be blowin' up a nigga phone now

Uh uh nigga, come on keep it where you kept it

Took a lot of L's, I became a veteran

On a set-back, I be steady steppin'




[Islam Prayer]




[Verse 2:]

Double duck city, tooly rang movin'

Out the chain gang, 40 with the drum

Same nigga in your party goin' dumb

Diamonds in my mouth, I don't let it run

Rihanna wanna suck a real nigga dick

Really going down, 
[?]

Partner wonder why she won't let it 
[?]

He don't keep it real, hit him on the flip

Meet me 'round the corner, burn him with his kids

Why he got the biz?

He know what he did

Ain't no love when the winners really win

Peddle drugs in a rental, spin your wheels

Junkie name bought a spot, I pay the bills

Cocaine residue up under fingernails

All on top the table and on every scale

Pops 
[?]
 for me, I want every pill

Winter cold summer, never know the feel

Sirens pull up, we already know the drill

Whoop the charge, but we couldn't beat the ride

Schemin' on me, see the look in people eyes

She a demon, while she speakin' I'm a slide

Nigga winkin' I ain't even muster surprise

Calm in projects, on my feet I need to drive


[?]
 close to twenty-five

Five years ago, when I was twenty-five

Twenty-five, facin' twenty-five to life

Receivin' in, wasn't even read my rights

A bitch you want some money, she can take a hike

Me, myself, and I took my own advice

Breadwinner films, built an enterprise

Had to shoot some shit, dependin' on which device

Go in inner law, rappers tellin' lies



Keep it platinum, never change homie

Heard they 'posed to got some change on you

You go platinum, family change on you

Mouth is platinum, spout some change on them

I never stress when I'm touchin' me

Think 'bout it 'fore you run up on me

Some will say'll say that they don't fuck with me

Probably cause they cannot fuck with me




[More Islamic Prayer]","hip-hop, rap, trap",hip-hop,rap,trap
Kevin Gates,Walls Talking,"Say mane

Sometimes it's painful to relive the past

But sometimes you gotta relive the past in order to heal from it

I just told Richie we rich

I'm him



I'm a prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)

Prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)

I'm a prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)

I'm a prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)



I was young when my mama had me

Think I ran away from home 'bout the age of fifteen, juvenile detention

Talked about behind my back by my family members

H-hurtful feeling bein' the black sheep every family visit

I'll admit it, bein' young, I made some bad decisions

Heart too big, I guess my loyalty got used against me

Learned to focus on myself, now I got tunnel vision

Kicked in my ass when I was down and went through hell to get back

Been to the group homes, I've been on lockdown and I've been upstate

Lived in a few homes, holdin' the block down, movin' this weight

Never spoke on this, they say that I murdered my best friend

It was just business, it wasn't personal, you know how the world is



I'm a prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)

Prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)

I'm a prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)

I'm a prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)

Get 'em, Gates



I'm 'bout to clear my heart

Stand on the business and ain't ever fold

I got some uncles who killers (For real)

Who baggin' someone who ain't play by the code (Yeah)

My favorite rapper my cousin (Yeah)

I looked up to him ever since we was kids (For real)

Hope he know that I love him

Guess all good things must come to an end

I know some industry niggas

And they never lived the way I lived

Sayin' I'm anti-social (What?)

I can't make you feel the way I feel (Uh-huh)

Head up high, got great ideas

'Cause I got blackballed and they scared of me

I'll die for you if I care for you

I'ma ride for you, never change up, love



I'm a great friend, I'm just not a friend

And I'ma die for you if I care for you

I'ma ride for you, never change up, love

And I'll admit it, bein' young, I made some bad decisions

Heart too big, that's when my loyalty got used against me



I'm a prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)

Prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)

I'm a prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)

I'm a prisoner in my own mind

I feel like these walls talkin' to me

I feel like these walls talkin' to me (In my own mind)","2019, 2010s, hip-hop",2019,2010s,hip-hop
Kevin Gates,Wrong Love,"Yeah, yeah

I don't really know what I've been doing bro you heard me

Say Mazi you love me about to show em how we get paid from here



Flip from nothin'

I got eatin', still I had to stack

The money came, still wasn't sunny for me after that

My heart got strained, wanted to blow my brains

As a matter fact

I gave the wrong niggas my love, wish I could have it back

Flip from nothin'

I got eatin' and still I had to stack

The money came, it still wasn't sunny for me after that

My heart got strained, I wanted to blow my brains

As a matter fact

I gave the wrong niggas my love, wish I could have it back



When you came home, I was excited

I looked up to my cousin

The world been cold

My heart been taken

I got somebody who love me


[?]
 Port Allen in jail be toein' Brian and the feds

Kept it silent, dyin' inside

I wasn't right in the head

I lied to you with' what I said, I shot myself in the head

Doin' drugs, easin' pain

I hate to get outta bed

Even ran off on my daughter

I admit I was scared

I know I could've gave her order

I was better off dead

5.7 in the cartridge

I ain't takin' precaution

I ain't scared of a army

I was tryna lay in my coffin

Smokin' without coughing

Early morning go walkin'

When my dog was still alive

We ain't never go without talkin'



Flip from nothin'

I got eatin', still I had to stack

The money came, still wasn't sunny for me after that

My heart got strained, wanted to blow my brains

As a matter fact

I gave the wrong niggas my love, wish I could have it back

Flip from nothin'

I got eatin' and still I had to stack

The money came, it still wasn't sunny for me after that

My heart got strained, I wanted to blow my brains

As a matter fact

I gave the wrong niggas my love, wish I could have it back



Christmas, I don't celebrate

We on two different means

We was suppose to be retarded

Big old house full of kids

We was suppose to cop Ferrari's

For your bitch and my bitch

Takin' sips of lean with every blunt that we twist

Remember we fucked T together

Lied and said we was twins

We even did our beards together

You come out, I go in

Late night at the car lot schemin'

On a big body benz

I'd of fucked my wife with you

That's just how this shit is

Niggas in my ear been tellin' me on you they gone spin'

Although you cut me, I still love you I don't know how to pretend

Light lil' blender with lil' Kale just to touch on her skin

Take my pain out on her pussy and then be puzzled again



Flip from nothin'

I got eatin', still I had to stack

The money came, still wasn't sunny for me after that

My heart got strained, wanted to blow my brains

As a matter fact

I gave the wrong niggas my love, wish I could have it back

Flip from nothin'

I got eatin' and still I had to stack

The money came, it still wasn't sunny for me after that

My heart got strained, wanted to blow my brains

As a matter fact

I gave the wrong niggas my love, wish I could have it back","hip-hop, rap, trap",hip-hop,rap,trap
Diddy-Dirty Money,First Place Loser,,,,,
Diddy-Dirty Money,No Ordinary Love,,,,,
Ace Hood,Overtime,"[Akon {Ace Hood}:]

{Ace Hood!}

It's do-or-die (Hey we go by The Runners)

Gotta go put in overtime

Yeah, 'cause it's now or never




[Akon:]

I'm'a put it on the line

Gotta win so I'm gonna grind

Put it overtime, overtime

Overtime, overtime

'Cause I got money on my mind

Give me every penny, every dime

Put it overtime, overtime

Overtime, overtime, overtime

'Cause it's now or never - put in overtime




[Ace Hood:]

Well, I'm sitting on the goal line, staring at the game clock

Facing a hundred years, 'member Jordan had the same shot

Carolina blue, California green

Jump for the white, get your frilly sheets

Ace Hood they go crazy when I'm in your city

Ace Hood, that's what they saying in every city

I put my team first, we never reheard

We the best franchise 'cause it's squeeze first

Start the life where I give to the G-code

Drafted outta high school then I hit my free throws

You see them free shows, we call them free throws

Now it cost 'em 20 stacks just to witness me flow




[Akon {Ace Hood}:]

It's do or die

{Just to witness me flow} (Yeah, yeah)

Gotta go put in overtime, yeah, 'cause it's now or never




[Akon:]

I'm'a put it on the line

Gotta win so I'm gonna grind

Put it overtime, overtime

Overtime, overtime

'Cause I got money on my mind

Give me every penny, every dime

Put it overtime, overtime

Overtime, overtime, overtime

'Cause it's now or never - put in overtime




[Ace Hood:]

Ch'yeah, on the road to riches and diamond rings

Real niggas do real things

I say hanging with the bitches and the songs I sing

Real niggas do real things

I'm listening to Pac, but it's a human being

If you're tryna win the trophy then you gotta do it big

Louie on every bag, bitches I keep a flock

We don't need to see the tag, we just see it and we cop

Ballin out of control, put it all on the line

Oh mamma sippin for California I want it triple time

Now get hold onto your seats, I'm about to double time

Ace Hood, Konvict and we put in overtime




[Akon & T-Pain {T-Pain} (Akon):]

{Whoa}, it's do or die (Yeah, yeah)

Gotta go put in overtime, yeah {Whoa}




[Akon:]

I'm'a put it on the line

Gotta win so I'm gonna grind

Put it overtime, overtime

Overtime, overtime

'Cause I got money on my mind

Give me every penny, every dime

Put it overtime, overtime

Overtime, overtime, overtime




[T-Pain:]

Nappy Boy!

And I can't slow down for nothing

See I gotta get overtime

'Cause I'm'a stay on my grind

'Cause money stays on my mind

I feel like 24 hours just ain't enough for me

If you feel me put your hands up for me

This is overgrind, I'ma go for mine

I'm going blind 'cause I'm putting overtime




[Akon:]

I'm'a put it on the line

Gotta win so I'm gonna grind

Put it overtime, overtime

Overtime, overtime

'Cause I got money on my mind

Give me every penny, every dime

Put it overtime, overtime

Overtime, overtime, overtime




[Ace Hood:]

I gotta win, baby

Losing is not an option, ya understand me?

Ruthless is the way to go, ha

Blood, sweat and tears is what I've done, ya understand?

Put it on the line, baby

Hood is the name...




[Akon:]

Ace Hood again

We the best one time","rap, hip-hop, dirty south",rap,hip-hop,dirty south
Ace Hood,Beautiful (feat. Kevin Cossom),,,,,
Ace Hood,Different People (Feat. Game),,,,,
Ace Hood,Get Em Up,"Ace Hood (Ay, get 'em up)

Gutter (Ay, get 'em up)

(Ay, get 'em up) Chea

(Ay, get 'em up) gutter, gutter, hey



I got my drop top rolling and I'm heading to the mother land

Gripping on that steering wheel, passenger's a duffel bag

Hundred in the Louie, don't confuse me with that other cat

Engine in the truck jack, pushing like a super pack

Automatic button pad just to keep the top back

Ruby red insides, Lamborghini fruit snacks

Twenty-two, that's what I shoot, you know them bitches got a mack

Back to the back of the lac in case them pussy niggas wanna jet

Know I keep that .45, turn you into Cabbage Patch

Hit you right between the eyes then leave you like an alley rat

100 for the bracelet, a track, I'm like a magnet

Hit 'em with that gutter swag, swanging with the Louie rag



Say I maybe gave a damn but I never gave a fuck

Rep your city like a G then put your middle fingers up

I got that east side rolling, and that west side smoke

South side rolling with me and the north side folk

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

You rep your city nigga, gon' show it up



And it go, eenie meenie mini mo, catch me slipping never though

Know I keep that full clip, come and get you super soak

Call me Mr. Cinemax, shoot you like a movie role

Hundred on the highway, let's see how fast the coupe can go

New Edition fit the kid, they ship the shit from England

That's me in the foreign whip, climbing like the ring-a-lings

Yes, I'm on some other shit, don't know who you fucking with

Yes, I keep that .45, you better keep a body guard

Benz is in the parking lot so you know the block is hot

Tell 'em we don't give a shit and mother fuck the other side

Bitch you know I'm born to ride, H B and some murder minds

Open up the ""suicide doors"", call it ""homicide""



Say I maybe gave a damn but I never gave a fuck

Rep your city like a G then put your middle fingers up

I got that east side rolling, and that west side smoke

South side rolling with me and the north side folk

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

You rep your city nigga, gon' show it up



I got my black flag swanging and I'm banging on some gutter shit

Just copped me a spaceship, took it from the government

White-on-white drop top, call that bitch a cool whip

Had to blow the brains out, yeah I keep it ruthless

Know you niggas mad but tell 'em haters I does it

Better quit that fussing, don't know what's in the bull pit

.45's a motherfucker, hit you and your cousin

Think I gave a damn but I never gave a fuck

Got that oven heated up and bitch you looking like lunch

Take them heaters to your gut like it's a million uppercuts

Then I dip off in the cut and throw it up, who give a fuck?

Got that vodka in my cup, bring my gangster to the front, what's up?



Say I maybe gave a damn but I never gave a fuck

Rep your city like a G then put your middle fingers up

I got that east side rolling, and that west side smoke

South side rolling with me and the north side folk

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

You rep your city nigga, gon' show it up



Say I maybe gave a damn but I never gave a fuck

Rep your city like a G then put your middle fingers up

I got that east side rolling, and that west side smoke

South side rolling with me and the north side gon'

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

Get 'em up (Ay, get 'em up)

You rep your city nigga, gon' show it up","hip-hop, ace hood, dirty south",hip-hop,ace hood,dirty south
