ALink,SName,Lyric,genres,genre_1,genre_2,genre_3
/running-wild/,Uaschitschun,"No more eagles gonna ride the wind
Turning circles in the sky
Badlands growing and the bison's gone
Uaschitschun tell me why

Why'd you kill my creed
Claiming earth and wind
You never kept your vow
But you can't lock me in

I'm riding free
Riding free with the wind
Free as an eagle
Proud as a king

My mother's the earth and my father's the wind
You can't possess them, they are free
It's time for you to see what you have done
Can't hold my soul cause I will flee

Why you kill yourself
Ravage what you need to live
You can't eat your gold
Nature's calling you

","heavy metal, power metal, speed metal",heavy metal,power metal,speed metal
/yngwie-malmsteen/,I'm My Own Enemy,"""From now on I'm dancing with myself
To the sound of a blue and broken string
Left behind with the dust upon a shelf
The remains of a long forgotten song.
All that we had but now again
I stand alone all love has an end.
You cannot see this is my destiny
I'm my own enemy
In my life there was no-one like you
You cannot see this is my reality
I'm my own enemy
In my life there was no-one like you.
From now on I'm sleeping with my shadow
In the night my thoughts can be my own
All the pain and all this endless sorrow
I miss you more than I will ever know.
Holding you never again
It cannot be all love has an end.
You cannot see this is my destiny
I'm my own enemy
In my life there was no-one like you
You cannot see this is my reality
I'm my own enemy
In my life there was no-one like you.
Now I know there is no-one that is waiting
At the end of that long and winding road
Memories in the dead of night are calling
All the way I carry on my heavy load.
All that we had but now again
I stand alone all love has an end.
You cannot see this is my destiny
I'm my own enemy
In my life there was no-one like you
You cannot see this is my reality
I'm my own enemy
In my life there was no-one like you.
""
","guitar virtuoso, heavy metal, power metal",guitar virtuoso,heavy metal,power metal
/yngwie-malmsteen/,Air,"Shortcut to part of Yngwie Malmsteen Lyrics
Yngwie Malmsteen - Overture 1622 Lyrics
Yngwie Malmsteen - Perpetual Lyrics
Yngwie Malmsteen - Pictures of Home Lyrics
Yngwie Malmsteen - Playing With Fire Lyrics
Yngwie Malmsteen - Poison In Your Veins Lyrics
Yngwie Malmsteen - Power And Glory (Takada's Theme) Lyrics
Yngwie Malmsteen - Prelude Lyrics
Yngwie Malmsteen - Preludium Lyrics
Yngwie Malmsteen - Prisoner of Your Love Lyrics
Yngwie Malmsteen - Prophet of Doom Lyrics
Yngwie Malmsteen - Pyramid of Cheops Lyrics
Yngwie Malmsteen - Queen in Love Lyrics
Yngwie Malmsteen - Razor Eater Lyrics
Yngwie Malmsteen - Requiem Lyrics
Yngwie Malmsteen - Riot in the Dungeons Lyrics
Yngwie Malmsteen - Rise Up Lyrics
Yngwie Malmsteen - Rising Force Lyrics
Yngwie Malmsteen - Sacrifice Lyrics
Yngwie Malmsteen - Save Our Love Lyrics
Yngwie Malmsteen - See You in Hell (Don't Be Late) Lyrics
Yngwie Malmsteen - Seventh Sign Lyrics
Yngwie Malmsteen - Ship Of Fools Lyrics
Yngwie Malmsteen - Soldier Without Faith Lyrics
Yngwie Malmsteen - Sorrow Lyrics
Yngwie Malmsteen - Spanish Castle Magic Lyrics
Yngwie Malmsteen - Stronghold Lyrics
Yngwie Malmsteen - Tarot Lyrics
Yngwie Malmsteen - Teaser Lyrics
Yngwie Malmsteen - The Only One Lyrics
Yngwie Malmsteen - The Sails of Charon Lyrics
Yngwie Malmsteen - The Stand Lyrics
Yngwie Malmsteen - The Wizard Lyrics
Yngwie Malmsteen - Time Will Tell Lyrics
Yngwie Malmsteen - Tomorrow's Gone Lyrics
Yngwie Malmsteen - Touch The Sky Lyrics
Yngwie Malmsteen - Treasure from the East Lyrics
Yngwie Malmsteen - Trilogy Suite Op: 5 Lyrics
Yngwie Malmsteen - Valhalla Lyrics
Yngwie Malmsteen - Valley Of The Kings Lyrics
Yngwie Malmsteen - Vengeance Lyrics
Yngwie Malmsteen - Voodoo Lyrics
Yngwie Malmsteen - Voodoo Nights Lyrics
Yngwie Malmsteen - War to End All Wars Lyrics
Yngwie Malmsteen - What Do You Want Lyrics
Yngwie Malmsteen - Wield My Sword Lyrics
Yngwie Malmsteen - Wild One Lyrics
Yngwie Malmsteen - Wizard Lyrics
Yngwie Malmsteen - You Don't Remember, I'll Never Forget Lyrics
Full Yngwie Malmsteen Lyrics...


","heavy metal, hard rock, neo-classical metal",heavy metal,hard rock,neo-classical metal
/yngwie-malmsteen/,Caged Animal,"Don't chain me down
I'll burn inside
I'm losing my mind
To see the light

I can't find the key
To unlock the door
I have to be free

I can't take anymore
In this dungeon
I am a prisoner
Free me from my shackles
I'm a caged animal
Don't lock me in

I can't breath in here
I have to escape
Away from here
I have to break out
From this prison cell
I have to flee
This glorified hell
In this dungeon

I am a prisoner
Free me from my shackles
I'm a caged animal
In this dungeon
I am a prisoner
Free me from my shackles
I'm a caged animal","guitar virtuoso, heavy metal, power metal",guitar virtuoso,heavy metal,power metal
/yngwie-malmsteen/,Don't Let It End,"""You say the end of time is coming far too near
My love for life is torn in vain through all the years
What's the answer to the question
that we have been searching for
Can you tell?

Don't wanna fall apart before we have a chance
to try again
Don't let it end...

I tried so hard to make it right for you and I
Your sacred promises have all become a lie

Is this your idea of destiny?
'Cause if it is, just set me free

You can not fool me with your stories being told
My God it brings me down, I feel I'm growing old

Is this your idea of destiny?
'Cause if it is, just set me free

No, please don't end it now, there is so much more
We can do, you know...don't let it end...

Let's gather what we had and build it up, again
It used to be so good, oh, please don't let it end

No, please don't end it now, there is so much more
We can do, you know...don't let it end...
""
","guitar virtuoso, heavy metal, metal",guitar virtuoso,heavy metal,metal
/yngwie-malmsteen/,How Many Miles To Babylon,"""In this wasteland without any shadows
There is no water for my dusty throat
There is no rainbow days filled with silent sorrow
And for our sins there are no antidotes.
Eternal sand
There is no end to his no man's land
We all must pay
For the piper we dance while he plays
How many miles to Babylon
How many years must I carry on.
In this our endless searching for the Holy Grail
There is no sleep for the souls who find no rest
Ships of the desert without rigs or sails
Flotsam and Jetsam floating from the west
Eternal sand
There is no end to his no man's land
We all must pay
For the piper we dance while he plays
How many miles to Babylon
How many years must I carry on
""
","guitar virtuoso, heavy metal, power metal",guitar virtuoso,heavy metal,power metal
/yngwie-malmsteen/,Magic Mirror,"""Everyone is searching for the
Meaning of our life.
Reading 'bout the hell and heaven
Believing all those lies.

Look upon yourself
Imagine you are two
Power lies within this is true.

Can't you see its clear like a mirror
It's all within what you're searching for

Magic mirror, magic mirror
Magic mirror, magic mirror

Now your eyes are open,
and you know you were a fool.
You always had the power,
But you never broke the rules.

Look upon yourself
Imagine you are two
Power lies within this is true

Can't you see its clear like a mirror
It's all within what you're searching for

Magic mirror, Magic mirror
Magic mirror, Magic mirror

Once again I say,
The strength that we are all searching for,
High and low we all looked in vain
Can't you see, it's clear like a mirror.
It's all within what you're searching for.

Magic mirror, Magic mirror
Magic mirror, Magic mirror
""
","heavy metal, guitar virtuoso, power metal",heavy metal,guitar virtuoso,power metal
/yngwie-malmsteen/,Poison In Your Veins,"I paint a smile on you
'cause you want me to
then I unmask you
laughing in your face


If you had half a mind
I wouldn't even try
But you're so naive
just can't let you be


Make me glorious
and victorious
I'm superior


Time to pay the price
Throw off my disguise
Poison in your veins
So easily deceived
The lie that you believe
Poison in your veins


You follow my advice
and feed my appetite
What you leave behind
I will claim as mine


In the end you'll see
what you're meant to be
Something obsolete
mission is complete


Call me a disgrace
To the human race
I don't give a damn


It's time to pay the price
Throw off my disguise
Poison in your veins
So easily deceived
The lie that you believe
Poison in your veins
","guitar virtuoso, heavy metal, power metal",guitar virtuoso,heavy metal,power metal
/yngwie-malmsteen/,Spanish Castle Magic,"It's not very far away
It takes about a half a day
To get there
If we travel by my
Dragonfly

No, it's not in Spain
But all the same, ha ha
You know the name and the winds just, right

Hang on my darling
Hang on to me if you wanna go
Your love puts its all right on the shelf
When you gimme that Spanish castle magic
Some Spanish castle magic

When the clouds are really low
And they overflow like cotton candy
And battlegrounds
Red and brown

But it's all in your mind
Don't waste your time
On little things like
Hey, hey, hey, hey

Hang on my darling
Hang on to me if you wanna go
Your love puts it's all right on the shelf
When you gimme some Spanish castle magic
Oh, Spanish castle magic, ohh

When the clouds are really low
And they overflow like cotton candy
And battlegrounds
Red and brown

But it's all in your mind
So don't waste your time
On little things like
Yeha, yeah

Hang on my darling
Hang on to me if you wanna go
Your love puts it's all right on the shelf
Come on baby, show your Spanish castle magic
Oh, Spanish castle magic, come on baby, come on
Spanish castle magic, yeah
Spanish castle magic

Hang on, come on, come on baby
Which one you want, baby
I say, your love put me right on the shelf
When you gimme some Spanish castle magic
Give me that Spanish castle magic
I need Spanish castle magic, baby

Oh yeah
Oh yeah
Oh yeah
oh yeah
Shoot me","guitar virtuoso, heavy metal, power metal",guitar virtuoso,heavy metal,power metal
/yngwie-malmsteen/,What do You Want,"""I was carried to you
By the hands of my fate
Thought it was too late
I wasn't the type that believed in true love
At first sight
you changed it to the right
I know what I feel
This is real
I give you my body and soul
Let your resistance drop
Don't have to stop
Don't have to stop
By the siren's call
I cry I try tell me what do you want
I cry I try tell me what do you want
I'm not the type to believe
in a second chance
Or in sweet romance
I'm no beginner been fooling around before
Still coming back for more
Today is different
It was meant
I've found a reason
I know what I feel
This is real
There's more than one season
I cry I try tell me what do you want
I cry I try tell me what do you want
Time to think it over""
","guitar virtuoso, heavy metal, power metal",guitar virtuoso,heavy metal,power metal
/testament/,Afterlife,"When my old man he said to me you're growing fast boy there's so much to see
You take a wife, new born, a family, he said you'd see when it comes time
To be a man to do what's right
You'll always find a way to make your way through life
When my old man he said to me treat mankind with dignity
Start with no one finding someone that you need
Wonder where we go, is there really an afterlife
Never growing old, going home will free his spirit

When my old man he said to me the world moves fast boy with no guarantees
Trust in no one till you find someone you believe
Then my father past away from this world to a grave
Mother earth, sands of time a better place, the afterlife
Wonder where we go, is there really an afterlife
Never growing old, going home will free his spirit
Never ending love, is there hope in the afterlife
Reach into my soul, I'll see my dad in the afterlife

When my old man was alive he always would teach
When my old man was alive he always believed in me
He helps shape his son, the man that I've become

Then my old man said to me embrace the past
Listen son carry on our legacy
Then my father passed away from this world to a grave
Mother earth, sands of time a better place, the afterlife
Wonder where we go, is there really an afterlife
Never growing old, going home will free his spirit
Never ending love, is there hope in the afterlife
Reach into my soul, I'll see my dad in the afterlife","thrash metal, metal, heavy metal",thrash metal,metal,heavy metal
/testament/,Curse Of The Legions Of Death,"Witches grow restless
The priest are impatient
My legions scream
The gates must be open
Our master repels
A message of hope
On through the gates we march
The sentinels await
With their sabers in grasp
A vast group locust attack
A vast group locust attack

Attacking with force
As we show no remorse
Obstruction our victims fate
The blood in the chalice
Saluting the fight
All virgins must die this night
Psychotic reaction from a serpents kiss
Is taking the life from your soul
And leading a train of destruction from hell
Finding our way through hells hole!

Curse Of The Legions Of Death
Curse Of The Legions Of Death
Curse Of The Legions Of Death

Curse Of The Legions Of Death
Provoke the dead
Curse Of The Legions Of Death
Provoke the dead
Curse Of The Legions Of Death","1980s, 1987, testament",1980s,1987,testament
/testament/,Falling Fast,"Locked in the darkened world
Made to never last
That's where the dreams you seek
Are like stories from the past
Sweet infant child's born
Sweet mother of the womb
Hope it is over soon
Not much more can I take

Help me lord
I'm falling fast
Bring me back

Nerves slip away from
Within your conscious mind
Translucent hopes are now
Nothing but dismal eves
You lived your life so down
To the bitter end
Better think it over now
Your life has just begun

Help me lord
I'm falling fast
Bring me back

Just show me life is how
And not a bitter war
The odds in favor now
It's hard to live and learn
Silence the sorrow
And don't let it slip away
Think of tomorrow
As the future of today

Help me lord
I'm falling fast
Bring me back

Locked in the darkened world
Made to never last
That's where the dreams you seek
Are like stories from the past
Sweet infant child's born
Sweet mother of the womb
Hope it is over soon
Not much more can I take

Help me lord
I'm falling fast","thrash metal, metal, heavy metal",thrash metal,metal,heavy metal
/testament/,More Than Meets The Eye,"Life in the world untold, question the unknown
This prison captures me, my cell is all I know
I thought I knew it all, stubborn in my ways
My sentence has begun, my future's what I waste

Next chapter of my life is filled with violent scenes
I stay awake at night hiding from my dreams
The voices haunting me, driving me insane
Can't seem to get away, they're calling out my name
I feel that I am slipping
Are they out to get me
My life is upside down
More than meets the eye

For now I am in control, choosing my own fate
And now I sleep at night because I'm not afraid
My demons haunting me, I chased them all away
I've conquered all my fears, my destiny awaits
I'm no longer slipping
I'm not slipping away
No one's out to get me
No one will get in my way
No longer upside down
I've turned my life around
More than meets the eye

More than
More than meets the eye","thrash metal, metal, heavy metal",thrash metal,metal,heavy metal
/testament/,Seven Days Of May,"Put your life on the line
To hesitate is a waste of time
No giving in to repent
Unto the system of the government

It's called the People's Republic here
The propaganda so sincere
Oh, what a joke and a blatant lie
From criminals ranking high

Born a political prisoner
Raised outside of the law
I'm gonna keep on fighting
Until I die for the cause

Put an end to hypocrisy
Lead the way to democracy
No longer will be play the fool
To brutalized military rule

They started forty years ago
We never could sky yes or no
Million souls make our voice
We want the right to make a choice

Born a political prisoner
Raised outside of the law
I'm gonna keep on fighting
Until I die for the cause

Freedom, freedom calling
Out from the pain
Freedom, freedom falling
Seven days of may

They tried to show a peaceful path
Then it turned into a bloom bath
In the squarethey plan the game
That's when the thanks of the army came

They called the murders minimal
Described their victims as criminals
Dead souls like you and me
Who only wanted free society

Born a political prisoner
Raised outside of the law
I'm gonna keep on fighting
Until I die for the cause

Freedom, freedom calling
Out from the pain
Freedom, freedom falling
","thrash metal, metal, heavy metal",thrash metal,metal,heavy metal
/testament/,The Sermon,"Suit up for destruction
Death looks behind many faces
Hatred plants its deepest seed
In the most obvious places
Symbols of allegiance
Chaos spells devotion
The master plan is set in motion
Oh,Yeah!!
What the hell are you proud of
Heads held low
Self respect must be carved
Evil poisons taste just like wine
Swallow the lies until you are blind
You're going blind
Now let it flow...
Waiting to deliver
Imposing martial laws of pain
KKK or CIA
They are one and all the same
[Chorus]
Evil poisons taste just like wine
Swallow the lies until you are blind
You're going blind
Can't get to me
Or abuse me
Your racist tears will amuse me
And then you'll bleed...
Now let it flow...
Charismatic leaders
Preach their sermons of ignorance
please take heed soon my friends
promises won't cleanse the sins
","thrash metal, metal, heavy metal",thrash metal,metal,heavy metal
/symphony-x/,Absinthe And Rue,"In your time of dying don't call my name
so you see me as evil it's just the same

Through the windows in my mind
now you're cast in flames

Absinthe and Rue
twisted wings of paranoia
twilight runs through eyes of ignorance

Afflicted, addicted, and wicked
you'll loom in fear
severed, endeavored in trial
time closes near

Obsessing, possessing, confessing consumed by sin
injected, infected by venom that's searing your skin

Through the windows in my mind
now you're cast in flames

Absinthe and Rue
twisted wings of paranoia
twilight runs through eyes of ignorance

Absinthe and Rue
twisted wings of paranoia
twilight runs through eyes of ignorance

[Solo]

Absinthe and Rue
twisted wings of paranoia
twilight runs through eyes of ignorance

Absinthe and Rue
twisted wings of paranoia
twilight runs through eyes of ignorance
","progressive metal, power metal, symphonic metal",progressive metal,power metal,symphonic metal
/symphony-x/,In My Darkest Hour,"I've been betrayed
By the angel of death
And the serpent who stole her last breath

Feeding the flame
Though I pray for the beast
I prepare for the worst, just the same

Dominator - Subjugator
Locked in an apocalypse gaze
Desecrator - Devastator
Set my world ablaze

In my darkest hour - with ""thy kingdom's power""
Hear my song and hear my plea
Put the pieces back together - nothing lasts
Forever
My darkest hour - let it be

Grant my request
Dark-some master of pain
Incarnation of all that's profane

Without a prayer
Under six black wing's flutter
And six mouths of screaming despair

Born a liar - Falsifier
Trapped in this damned infernal maze
Crucifier - born of Fire
Set my world ablaze

In my darkest hour - with ""thy kingdom's power""
Hear my song and hear my plea
Put the pieces back together - nothing lasts
Forever
My darkest hour - let it be

In my darkest hour - with ""thy kingdom's power""
Hear my song and hear my plea
Put the pieces back together - nothing lasts
Forever
My darkest hour - let it be","progressive metal, power metal, symphonic metal",progressive metal,power metal,symphonic metal
/symphony-x/,Rediscovery (Segue),"And on the eye of alignment the everlasting
Battle of darkness and light descends to
Another plane, but, on this material earth, we
Must look to a crime remembered only by a
Collective resonance in the human
Consciousness
When five were as one","progressive metal, instrumental, power metal",progressive metal,instrumental,power metal
/symphony-x/,The Lords Of Chaos,"Forged in blood, carved in stone,
Right before your eyes, you've always known
See the truth inside yourself, see the world like no one else
Oh, if only you were king, you could change everything.

Can't you see what they're doing to you and me?

We rule, we fly
Above the lights of the neon sky
We fight, we cry
The Lords of Chaos will never die

All you see must be destroyed
Your destiny you can't avoid
Show them all your demon sign
Tell them all to get in line
There's no time to waste
It's poison but they can't taste it.

Can't you see what they're doing to you and me?
We rule, we fly
Above the lights of the neon sky
We fight and we cry
The Lords of Chaos will never die
Will never die.

The quick and the dead
Moving fast they're in your head
Infection spreads in the blood of the damned

The truth and the lies
It's all the same, it's just a game
You see, day and night you hold them in your hands, oh...

Oh, can't you see what they're doing to you and me?

We rule, we fly
Above the lights of the neon sky
We fight and we cry
The Lords of Chaos will never die

We rule, we fly
Above the lights of the neon sky, oh...
We fight, we cry
The Lords of Chaos will never ever die","progressive metal, power metal, symphonic metal",progressive metal,power metal,symphonic metal
/carcass/,Blood-Spattered Banner,"Your blood flies in the wind,
It's old and worn and has no glory
Hand on heart allegiance pledged

Patriot, hatred instilled
Ignorant, white trash stand proud
With bigotry endowed

These colours don't run
These colours well worn
These colours don't run
But put to the torch they'll sure as hell...

Burn like your passion,
The passion of the damned
Can you still hear Dixie?

Ignorance is your strength
A raped stolen land stands so proud
Can you still hear Dixie scream out loud?

These colours don't run
These colours are well worn
These colours don't run
But put to the torch they'll sure as hell...

Burn...
Burn...
Burn...
Burn...

Your blood flies in the wind
Aged, ragged it's a sorry story,
Blood-spattered banner unfurled

A nation, hatred instilled,
With slavery stained,
Your dream of shame

These colours don't run
These colours are well worn
These colours don't run
But put to the torch they'll sure as hell....

These colours don't run
These colours are well worn
Your colours don't run
But put to the torch - I'll tread on you !!!

These colours don't run
These colours are well worn
These colours don't run
But put to the torch they'll sure as hell...

Burn...
Burn...
Burn...
Burn...

Want to see your flag up in flames

Burn...
Burn...
Burn...
Burn...

","death metal, grindcore, melodic death metal",death metal,grindcore,melodic death metal
