ALink,SName,Lyric,genres,genre_1,genre_2,genre_3
/running-wild/,Lions Of The Sea,"Strong and proud the cruise, black banner at the top
The spoondrift hits the bow, they round the reefs and rocks
The voice of freedom whispers in the rushing wind
They roam the raging sea on their gliding wings

They fight the black to save the truth
They fight the scorning lie
Oppressions wall they will destroy
They'll fight it till they die

Lions of the sea
They ride the wind eternally
They fight to be free
Roaming the seven seas of fate

They save their souls from black, from its evil void
Facing the challenge its coldness to destroy
They deny the temporal power, they deny their evil lies
They're strain at the leash until the evil dies

They fight the black to save the truth
They fight the scorning lie
Oppressions wall they will destroy
They'll fight it till they die

Lions of the sea
They ride the wind eternally
They fight to be free
Roaming the seven seas of fate

They brave the sea eternally, they tame the raging waves
Freedom is their destiny, the sea will be their grave

Strong and proud the cruise, black banner at the top
The spoondrift hits the bow, they round the reefs and rocks
The voice of freedom whispers in the rushing wind
They roam the raging sea on their gliding wings

They fight the black to save the truth
They fight the scorning lie
Oppressions wall they will destroy
They'll fight it till they die

Lions of the sea
They ride the wind eternally
They fight to be free
Roaming the seven seas of fate

Lions of the sea
They ride the wind eternally
They fight to be free
Roaming the seven seas of fate

","heavy metal, running wild, pirate metal",heavy metal,running wild,pirate metal
/running-wild/,Merciless Game,"The fruits of the earth are dried up in the sun
The children can't cry anymore
Desperate parents with lean empty hands
Their bodies are too weak, too sore
Fat bottomed breathers keep talking about hunger
And don't even know what it means
Under the cloak of pain charity
They feather their nest with your dreams

Cry for innocent children who die
An indignified death, it's a shame
Political power's more important than life
Let's stop this merciless game

Superfluous victuals piled up to the edge
The stocks are filled up to the sky
Millions of dollars for storage each year
And a nickel for people to die
We can't deny it's a shame for our race
It's about time to begin
With a fight against poverty, distress and pain
To hesitate now is a sin

Cry for innocent children who die
An indignified death, it's a shame
Political power's more important than life
Let's stop this merciless game

","heavy metal, power metal, speed metal",heavy metal,power metal,speed metal
/running-wild/,Powerride,"[Bonus track]

Glaring lights are hot burning out the day
First riff to crack your bones, a treatment all the way
Bass is roaring low, pounding on your chest
Drums are hammering the band is hitting gas

Roaring sounds are high shaking all the ground
Tubes are running hot all systems getting loud

Firing, loudness, blasting through my bones
Spiritual, healing ceremony on its own

Gonna riding high I'm alive not dead
Gonna testify what my freedom's at
Powerride

Flames and flashes burst pyrotechnics high
Smoke and heat is on, sorrows gonna die
The crowd is ""Running Wild"" screaming to the top
Masses moving fast, bounding wild and hop

[Pre...]

Glaring lights are hot burning out the day
First riff to crack your bones, a treatment all the way
Bass is roaring low, pounding on your chest
Drums are hammering the band is hitting gas

[Pre & Chorus...]

","heavy metal, power metal, speed metal",heavy metal,power metal,speed metal
/running-wild/,Resurrection,"[Rolf Kasparek]

The fight of light & darkness put the test on you
The pain of tribulation is what you're going through
Determination is on you, cause fate's in your own hand
The power of seduction is the test you have to stand

Days of war and thunder, that's what the dark lives on
A fast trip on a one-way until all good is gone
They love to see you falling to save their binding spell
You're on a suicide mission, a final trip to hell

Death is calling, unerring destiny
Black heart's falling for all eternity

Resurrection, the soul survivors stand
Chain-reaction, but the good at heart will stand the hand of fate

So see the whole connection, between all things they do
They try to daze your senses, cause the evil's never true
They promise you their heaven, they're going you their hell
A ticket to damnation is what these people sell

Death is calling, unerring destiny
Balck heart's falling for all eternity

Resurrection, the soul survivors stand
Chain-reaction, but the good at heart will stand the hand of fate

","heavy metal, power metal, pirate metal",heavy metal,power metal,pirate metal
/running-wild/,Silent Killer,"[Music: Rolf Kasparek]
[Lyrics: Rolf Kasparek]

Did you ever see shoes are lying in the streets?
Brand new clothing, a pilgrim with no deeds? No way!

Did you ever think, who would throw it away?
A case of confusion? Madness on its way?

Silence, dead of the night
Killers, lurking behind

Darkness falls, the serpent strikes
A secret calls in the mask of the night

Why should it happen a hundred times a year?
A secret behind that should rouse our fear?

[Pre]
[Chorus]
[Leadbreak Rolf]

Millions of people disappearing year by year
Leaving no trace or did they just go out of here?
Long told stories tell a blackened man awaits
Minotaurs meal, through bones and blood he wades

[Pre]
[Chorus]

","heavy metal, power metal, speed metal",heavy metal,power metal,speed metal
/running-wild/,Straight To Hell,"The sky's swirling black
And choking fog blots out the sun
The last echo is silenced
New dark age has begun

The count-down was final
Red button ran out of control
No deposits required
Paradise won't take your soul

A living hell
For the stumbling few
Paying the price
For the likes of you

The once green earth
Is scattered with horror and gray
No winners, just losers
Who die with a few month's delay

The count-down was final
Red button ran out of control
No deposits required
Paradise won't take your soul

A living hell
For the stumbling few
Paying the price
For the likes of you

Man's not immortal
Despite killers bunkered so deep
A voice in the darkness
Warned against blind folded leap

A living hell
For the stumbling few
Paying the price
For the likes of you.

","heavy metal, power metal, speed metal",heavy metal,power metal,speed metal
/running-wild/,The Phantom Of Black Hand Hill,"Moonbeams touch the soil, streak of fog surrounds the scene
The eerie wind is howling, a lantern light's the only gleam
The one-eyed owl is calling, hands hold tight the iron-lamp
The cold is paralyzing, ponderous steps trough misty damp

The atmosphere's tremendous, seasoned men are choked with fear
The presence of the phantom, a strange and sublime power's near
The figures bathed in moonlight, a black dressed shape without a face
Celestial phenomenon and he disappeared without a trace

The phantom of ""Black Hand Hill"", moonlight ride, frightening thrill,
The phantom of ""Black Hand Hill"", honoured ghost, righteous will

Footsteps on the clearing, no one dares to speak or move
They returned to kill the phantom, but no one's got the balls to prove
Balls of light are flashing, an ancient tongue speaks words of truth
The fight of Armaggeddon?, good or evil who will lose?

The phantom of ""Black Hand Hill"", moonlight ride, frightening thrill,
The phantom of ""Black Hand Hill"", honoured ghost, righteous will

The spot of stakes of haunted, predestined when he was burned
For the righteous curse of vengeance, his good and honoured soul returned
""Black Hand Hill""'s a mystery, the spot is veiled in secrecy
Revealing ancient wisdom, but blinded eyes will never see

The phantom of ""Black Hand Hill"", moonlight ride, frightening thrill,
The phantom of ""Black Hand Hill"", honoured ghost, righteous will
The phantom of ""Black Hand Hill"", prophecy, ancient skill
The phantom of ""Black Hand Hill"", seasoned soul, breaks the still

","heavy metal, speed metal, power metal",heavy metal,speed metal,power metal
/running-wild/,Unation,"We are the riders, facing the storm
Conviction guides us taking the scorn
Denying the yes-man, never being the fool
Longing for freedom, our aim is true

We are so loaded holding the flame
Screaming in anger our rights to claim

Heeding our call
We are to proud we want it all
Never give in

Strong and proud we'll survive the grief
Scream and shout for what we believe

Tipping the scales never biting our tongue
Freedom is calling the heart of the young

[Pre...]

We are the riders, facing the storm
Conviction guides us taking the scorn
Denying the yes-man, never being the fool
Longing for freedom, our aim is true

[Pre & Chorus...]

Fist up high, freedom to defend
Dark to deny, unation stands

","heavy metal, power metal, speed metal",heavy metal,power metal,speed metal
/running-wild/,Whirlwind,"Thundering foam that hits the keel
Like powder blazed by flints
The figure-head is riding high with
His face right to the wind
The hull that creaks in every joint is
Hammering the sea
Determined it will ride the main, it
Will last eternally

It rips the wild and stormy sea like
A heavy charge of pride
Book and eye are moved by storm
The ropes are holding tight
The rudder's beating left and right
The ship's in seasaw motion
The proudness of a majesty is
Banning all devotion

Like a whirlwind
Rushing over the sea
Like a whirlwind
Blowing fast, blowing free
Like a whirlwind
A raving storm in the night
Like a whirlwind
Going mad, going wild

Thundering foam that hits the keel
Like powder blazed by flints
The figure-head is riding high with
His face right to the wind
The hull that creaks in every joint is
Hammering the sea
Determined it will ride the main, it
Will last eternally

Like a whirlwind
Rushing over the sea
Like a whirlwind
Blowing fast, blowing free
Like a whirlwind
A raving storm in the night
Like a whirlwind
Going mad, going wild
Like a whirlwind
Like a whirlwind
Like a whirlwind
Like a whirlwind

","heavy metal, power metal, speed metal",heavy metal,power metal,speed metal
/yngwie-malmsteen/,Rising Force,"Out of the darkness the voices are calling
riding the wings of a song
The Fury is screaming and Heaven is falling
I feel it coming on strong

*Chorus*
The Lightning strikes cracking the night
It feels like never before
Thunder and spark in the Heart of the Dark
I hear a Rising Force

Searching my soul I find something else
I take my life in my hands
From the gates of Heaven to the altars of Hell
The Power is at my command

*Chorus*
The Lightning strikes cracking the night
It feels like never before
Thunder and spark in the Heart of the Dark
I feel a Rising Force

Burned by the Glory of a Sacred fire
The Rising force starts to shine
A Burning inferno it soars ever higher
Heaving the demons behind

*Chorus*
The Lightning strikes cracking the night
It feels like never before
Thunder and spark in the Heart of the Dark
I feel a Rising Force

*Chorus*
The Lightning strikes cracking the night
I'm not the same anymore
Thunder and spark in the Heart of the Dark
I feel a Rising Force",,,,
/yngwie-malmsteen/,Heaven Tonight,"""Lost in a dream in the arms of the night
Two lonely prisoners of our own device
Don't let me go, Hold on Together
you wanna know if love can be real
I wanna take everything I can steal
love on the line, it's now or never

Why can't the night last forever

*Chorus*
This could be Paradise
Holding you here by my side
if we just close our eyes
we'll be in Heaven Tonight

Run through the night down streets of desire
Burning my soul, my heart's on fire
Give up the fight, it's sweet surrender
with trembling hands we reach for it all
two desperate Hearts waiting to fall
I need you now, now more than ever

Why can't the night last forever

*Chorus*
This could be Paradise
Holding you here by my side
if we just close our eyes
we'll be in Heaven Tonight

This feels like Paradise
I see the world in our eyes
if we just hold on tight
we'll be in Heaven Tonight
""
","guitar virtuoso, hard rock, heavy metal",guitar virtuoso,hard rock,heavy metal
/yngwie-malmsteen/,All I Want Is Everything,"""Before my eyes the world is falling
But through all lies
I feel my calling
They always said that I can't do it
But even so I walked right through it.
Why can't you see
The way that it must be
You think you're so strong
You know that you are wrong.
Come on woman
Just gimme a touch
You gotta know I'm not asking too much
Once a king always a king
All I want is everything.
You always thought that you were so cool
You used to say that I was a fool
And all this time you were just a tool
You couldn't see that I made the rules.
I have to feel
I know this is for real
I gotta live
I want all you can give.
Come on woman
Just gimme a touch
You gotta know I'm not asking too much
Once a king always a king
All I want is everything.
""
",,,,
/yngwie-malmsteen/,Bad Reputation,"Well, you must reap
What you have sown
You're into deep
You're standing alone
What you have done
Can't be undone
Hear what they say
They're talking about you
It's time to pay
Pay for your dues
You must be strong
You know they are wrong

Enduring Lies
They will die like flies
Wheather the storm
Always, above the norm
Just listen to them
Saying
You've got a bad reputation
Bad reputation
You've got a bad reputation

They're quick to judge
And they drew first blood
They held a grudge
And dragged your name through the mud
What they have done
Can't be undone

You sleep with the devil
They say you've been had
You're living in peril
They say you've gon mad

They're looking at you
saying

You've got a bad reputation
Bad reputation
You've got a bad reputation
Bad reputation

Hit me with your best shot
Just do your worst
But Ha, I've got the jackpot Baby
And I'll always be first

You've got a bad reputation
Bad reputation
You've got a bad reputation
Bad reputation
","power metal, hard rock, heavy metal",power metal,hard rock,heavy metal
/yngwie-malmsteen/,Casting Pearls Before The Swine,"[Japanese bonus track]

The seconds are ticking and time's slowly slipping away, yeah
Th stakes getting higher, fight fire with fire again

[Chorus:]
Casting pearls before the swine
I know it's wrong, it's out of line
I would rather die than follow you
Yeah, I'd rather die

Try to poison my mind, had enough of your kind
You're all blind
So little you know, 'bout my heart and my soul and my pride
Get a life!

[Chorus]

Yeah, I'd rather die
You're all blind, yeah

",,,,
/yngwie-malmsteen/,Cry No More,"""There's a time for all our innocence
When the tears aren't far away
And a time to build a strong defense
When the boy's too old to play
And we learn the hard way
Day by day
Giving in but always coming back for more
And we cry no more...cry no more.
There's a time for games and visions
And the stake is more or less
There's a time for fast decisions
When our dreams become success.
We do anything to raise that score
Cause the end will always justify the means
And we cry no more.
Cry no more...and we cry no more
Our year's in misery
Made dreams reality. Ohh
And we cry no more
Cry no more...and we cry no more
""
","yngwie malmsteen, hard rock, heavy metal",yngwie malmsteen,hard rock,heavy metal
/yngwie-malmsteen/,Dragonfly,"""I'd rather live than just imagine
Don't think there is a way around
And if I fail I'll still be standing
With my feet firmly onthe ground.

Through my window from ths sky
Flows a lullaby
Someone's waiting in my dream
Taking me to places I've never seen

If I had some wings then I could fly (Dragonfly)
In my dreams
I am the Dragonfly (Dragonfly)

I guess I always will be searching
I live and learn from my mistakes
And all the love that I'm expecting
Is equal to the love I make.

Little dreamer when evening falls. Shadows fall
Bring some honey for my soul
Take me to the places I've never been
If I had some wings then I could fly (Dragonfly)
In my dreams I am the Dragonfly (Dragonfly).
""",,,,
/yngwie-malmsteen/,Fire,"""Born with the fire in my blood,
Can't live without it.
Something that gold can never buy.
It doesn't matter who you are,
Or what your thinking,
If you believe in what you try.

Feel the fire,
Your burning desire.

Fire, I'm burning up with fire
Fire, feel it burning higher

If you are rich, or if you are poor,
There is no difference,
It's still in what you're fighting for.
If you are strong you will survive,
You'll feel the fire,
Burning on forever more.

Feel the fire
Your burning desire

Fire, I'm burning up with desire
You never play with fire.

Fire, I'm burning up with desire
You never play with fire.
""
","guitar virtuoso, heavy metal, neo-classical metal",guitar virtuoso,heavy metal,neo-classical metal
/yngwie-malmsteen/,I Am A Viking,"""I am a Viking I'm going out to war
And I've got death upon my mind
As I was leavin' oh yesterday
I've got no fear in my heart

(Chorus)
As the shores of my home disappear
I sail over the sea without fear
Dragon ships are charging through the waves
Just want to sail away far away into the sea
yeah yeah

I am a warrior my mind is set to kill
Life or death is on the line
I am a slayer and you will taste my steel
I've got your life right in my hand

(Chorus)
As the shores of my home disappear
I sail over the sea without fear
Dragon ships are charging through the waves
Just want to sail away far away into the sea
yeah yeah

You are a loser and it's such a shame
That you're a fool and you don't know
That I'm a viking I'll walk all over you
And by my sword you will die

(Chorus)
As the shores of my home disappear
I sail over the sea without fear
Dragon ships are charging through the waves
Just want to sail away far away into the sea
yeah yeah
Mmmm""",,,,
/yngwie-malmsteen/,Legion of the Damned,"Legion Of The Damned
Legion Of The Damned

Deprived of our lives, pushed into war
Our fearless leader lies,
he's rotten to the core
As per instruction
march through no man's land
Machines of destruction,
combat hand to hand

Marching over frozen water,
soon reaching the front
Into the merciless slaughter
on the human hunt

Battling the enemy that we don't know
We're strangers in a strange land
Losing it all we are sinking so low
We're the Legion of the Damned

Legion Of The Damned
Legion Of The Damned
Legion Of The Damned
Soldier without faith, fight fire with fire

Don't know why we hate, so we'll die trying
This is madness without end,
are we men or fools
There's no honour to defend,
we obey insane rules

Mortars blowing us to pieces,
hell is breaking loose
Minds all sick full of diseased,
no one sees the truth
Marching over frozen water,
soon reaching the front
Into the merciless slaughter
on the human hunt

Battling the enemy that we don't know
We're strangers in a strange land
Losing it all we are sinking so low
We're the Legion of the Damned

Legion Of The Damned
Legion Of The Damned
Legion Of The Damned
Legion Of The Damned
Legion Of The Damned
Legion Of The Damned
Legion Of The Damned

When it'said and done, there'll be no victory
They're blocking out the sun,
all that's left is misery

Marching over frozen water,
soon reaching the front
Into the merciless slaughter
on the human hunt

Battling the enemy that we don't know
We're strangers in a strange land
Losing it all we are sinking so low
We're the Legion of the Damned
Battling the enemy that we don't know
We're strangers in a strange land
Losing it all we are sinking so low
We're the Legion of the Damned

Legion Of The Damned
Legion Of The Damned
Legion Of The Damned...
","heavy metal, power metal, hard rock",heavy metal,power metal,hard rock
