artist,song
George Jones,Tonight The Bottle Let Me Down
Don Henley,Everybody Knows
The Judds,Blue Nun Cafe
Sara Evans,Even Now
Cowboy Junkies,Floorboard Blues
Cowboy Junkies,You're Missing
Charlie Feathers,When You Decide
Nitty Gritty Dirt Band,Will The Circle Be Unbroken
Lyle Lovett,It Ought To Be Easier
Tennessee Ernie Ford,Mohair Sam
Skeeter Davis,Baby Sweet Baby
Skeeter Davis,Now I Lay Me Down To Weep
Bill Monroe,Candy Gal
Bill Monroe,John Hardy
Bill Monroe,Roll In My Sweet Baby's Arms
Bill Monroe,Why Did You Wander
Hank Snow,I'm Movin'
Justin Bieber,Hailey
Justin Bieber,I Can't Be Myself (Feat. Jaden)
Justin Bieber,Stay Together (Feat. Cody Simpson)
Lady Gaga,Applause (Purity Ring Remix)
Lady Gaga,I Like It Rough
Tarja Turunen,Walking With The Angels
Robert Pattinson,I'll Be Your Lover Too
Susan Boyle,What a Wonderful World
Susan Boyle,Third Man Theme
Susan Boyle,Angels
Susan Boyle,I Believe in Father Christmas
Susan Boyle,Miracle Hymn
Susan Boyle,The End Of The World
Susan Boyle,Wings To Fly
Taylor Swift,Lover
Taylor Swift,Paper Rings
Taylor Swift,...Ready For It?
Taylor Swift,All Too Well (Sad Girl Autumn Version)
Taylor Swift,Beautiful Ghosts
Taylor Swift,Both Of Us
Taylor Swift,Chaperone Dads
Taylor Swift,Come In With The Rain (Taylor's Version)
Taylor Swift,Delicate
Taylor Swift,Drops Of Jupiter
Taylor Swift,Fearless
Taylor Swift,Girl At Home (Taylor's Version)
Taylor Swift,Holy Ground
Taylor Swift,I Forgot That You Existed
Taylor Swift,I'm Only Me When I'm With You
Taylor Swift,Ivy
Taylor Swift,long story short
Taylor Swift,Lucky
Taylor Swift,Me and Britney
Taylor Swift,My Turn To Be Me
Taylor Swift,Only The Young
Taylor Swift,R-E-V-E-N-G-E
Taylor Swift,Sad Beautiful Tragic (Taylor's Version)
Taylor Swift,Soon You'll Get Better (One World: Together At Home)
Taylor Swift,Stay Stay Stay (Taylor's Version)
Taylor Swift,Tell Me
Taylor Swift,The Last Time (Feat. Gary Lightbody)
Taylor Swift,The Way I Loved You
Taylor Swift,Tim Mcgraw
Taylor Swift,Wait For Me
Taylor Swift,White Horse
Taylor Swift,You Are In Love
Taylor Swift,Your Face
Shania Twain,(Don't Gimme That) Once Over
Shania Twain,(Wanna Get To Know You) That Good!
Shania Twain,Coat of Many Colors
Shania Twain,Home Ain't Where His Heart Is (Anymore)
Shania Twain,If It Don't Take Two
Shania Twain,Love
Shania Twain,Rock This Country!
Shania Twain,Waiter! Bring Me Water
Shania Twain,You Lay A Whole Lot Of Love On Me
Creedence Clearwater Revival,Susie Q
Creedence Clearwater Revival,It's Just A Thought
Creedence Clearwater Revival,Door To Door
Creedence Clearwater Revival,My Baby Left Me
Creedence Clearwater Revival,Sweet Hitch-Hiker
Johnny Cash,God's Gonna Cut You Down
Johnny Cash,I Walk The Line
Johnny Cash,20th Century Is Almost Over
Johnny Cash,All God's Children Ain't Free
Johnny Cash,Arkansas Lovin' Man
Johnny Cash,Ballad Of The Green Beret
Johnny Cash,Billy And Rex And Oral And Bob
Johnny Cash,Breakman's Blues
Johnny Cash,Cat's In The Cradle (cover)
Johnny Cash,Color Of Love
Johnny Cash,Deportee
Johnny Cash,Don't Take Your Guns To Town
Johnny Cash,Fair Weather Friend
Johnny Cash,Fools Hall Of Fame
Johnny Cash,Girl From The North Country
Johnny Cash,Greystone Chapel
Johnny Cash,He Stopped Loving Her Today
Johnny Cash,Hung My Head
Johnny Cash,I Feel Better All Over
Johnny Cash,I Just Thought You'd Like To Know
Johnny Cash,I Won't Have To Cross Jordan Alone
Johnny Cash,I'm Gonna Try To Be That Way
Johnny Cash,If The Good Lord's Willing
Johnny Cash,It Could Be You (Instead Of Him)
Johnny Cash,Just The Other Side Of Nowhere
Johnny Cash,Leave That Junk Alone
Johnny Cash,Lonesome To The Bone
Johnny Cash,Mary Of The Wild Moor
Johnny Cash,My Children Walk In Truth
Johnny Cash,"No, No, No"
Johnny Cash,Old Doc Brown
Johnny Cash,Pack Up Your Sorrows
Johnny Cash,Put The Sugar To Bed
Johnny Cash,Rock Island Line
Johnny Cash,Sea Of Heartbreak
Johnny Cash,Sixteen Tons
Johnny Cash,"Swing Low, Sweet Charriot"
Johnny Cash,The Baron
Johnny Cash,The Evening Train
Johnny Cash,The L&N Don't Stop Here Anymore
Johnny Cash,The One Rose
Johnny Cash,There's a Mother Always Waiting
Johnny Cash,W. Lee O'daniel (and The Light Crust Dough Boys)
Johnny Cash,What Is Truth
Johnny Cash,White Christmas
Johnny Cash,Wrinkled Crinkled Wadded Dollar Bill
Chitãozinho e Xororó,Palavras (Part. Bee Gees)
Alan Jackson,Country Boy
Alan Jackson,Are You Washed In The Blood
Alan Jackson,After 17
Alan Jackson,Blacktop
Alan Jackson,Dixie Highway (Feat. Zac Brown)
Alan Jackson,First Love
Alan Jackson,Hole in the Wall
Alan Jackson,I Only Want You For Christmas
Alan Jackson,If We Make It Through December
Alan Jackson,Job Description
Alan Jackson,Listen To Your Senses
Alan Jackson,Mercury Blues
Alan Jackson,"O Come, All Ye Faithful"
Alan Jackson,Santa's Gonna Come In A Pickup Truck
Alan Jackson,Small Town Southern Man
Alan Jackson,Talk Is Cheap
Alan Jackson,The Best Keeps Getting Better
Alan Jackson,There Goes
Alan Jackson,True Love Is A Golden Ring
Alan Jackson,We're All God's Children
Alan Jackson,Where The Cottonwood Grows
Alan Jackson,You Can Always Come Home
Eagles,Tequila Sunrise
Eagles,On the Border
Eagles,Center Of The Universe
Eagles,Guilty Of The Crime
Eagles,Life in the Fast Lane (tablatura)
Eagles,Outlaw Man
Eagles,Too Many Hands
Eagles,You Are Not Alone
Paula Fernandes,Man! I Feel Like a Woman (Cover Shania Twain)
Lady A,Be Patient With My Love
Lady A,Where Would I Be
Lady A,Alright
Lady A,Can't Take My Eyes Off You
Lady A,Falling For You
Lady A,Have Yourself a Merry Little Christmas
Lady A,In Waves
Lady A,Love Don't Live Here
Lady A,Pictures
Lady A,Teenage Heart
Lady A,What a Song Can do
Dolly Parton,Baby Sister
Dolly Parton,I Still Miss Someone
Dolly Parton,A Better Place To Live
Dolly Parton,All I Can Do
Dolly Parton,As Much As Always
Dolly Parton,Before Our Weakness Gets Too Strong
Dolly Parton,"Blackie, Kentucky"
Dolly Parton,Bubbling Over
Dolly Parton,Chas
Dolly Parton,Comes And Goes
Dolly Parton,Curse Of The Wild Weed Flower
Dolly Parton,Deportee (Plane Wreck At Los Gatos)
Dolly Parton,Down From Dover
Dolly Parton,Elusive Butterfly
Dolly Parton,Feel's Like Home
Dolly Parton,Forty Miles From Poplar Bluff
Dolly Parton,Golden Streets Of Glory
Dolly Parton,He Left Me Love
Dolly Parton,Help
Dolly Parton,Hobo's Meditation
Dolly Parton,How Close They Must Be
Dolly Parton,I Couldn't Wait Forever
Dolly Parton,I Really Don't Want To Know
Dolly Parton,I Wasted My Tears
Dolly Parton,I'm A Drifter
Dolly Parton,I've Been This Way Too Long
Dolly Parton,If You Need Me
Dolly Parton,Is It Real
Dolly Parton,Jealous Heart
Dolly Parton,Just The Way I Am
Dolly Parton,Let's Live For Tonight
Dolly Parton,Loneliness Found Me
Dolly Parton,Love Is Out Tonight
Dolly Parton,Lovin' You
Dolly Parton,Me And Bobby Mcgee (feat. Kris Kristofferson)
Dolly Parton,Mountain Angel
Dolly Parton,My Tennessee Mountain Home
Dolly Parton,Old Flames Can't Hold A Candle To You
Dolly Parton,Only Way Out (is To Walk Over Me)
Dolly Parton,Please Don't Stop Loving Me
Dolly Parton,Put A Little Love In Your Heart
Dolly Parton,Rockin' Years
Dolly Parton,Satan's River
Dolly Parton,Shattered Image
Dolly Parton,Single Women
Dolly Parton,Something Fishy
Dolly Parton,Stay Out Of My Bedroom
Dolly Parton,Teach Me To Trust
Dolly Parton,"The Cruel War (feat. Alison Krauss, Dan Tyminski & Mindy Smith)"
Dolly Parton,The Lonesomes
Dolly Parton,The Twelfth Of Never (feat. Keith Urban)
Dolly Parton,Thought I Couldn't Dance
Dolly Parton,Together You And I
Dolly Parton,Turn Turn Turn (To Everything There Is A Season)
Dolly Parton,Wash Day Blues
Dolly Parton,We'll Get Ahead Someday
Dolly Parton,When Life Is Good Again
Dolly Parton,Where Have All The Flowers Gone? (feat. Norah Jones & Lee Ann Womack)
Dolly Parton,With You Gone
Dolly Parton,You Can't Make Old Friends
Willie Nelson,Mama Don't Let Your Babies Grow Up To Be Cowboys
Willie Nelson,Crazy
Willie Nelson,$1000 Wedding
Willie Nelson,Across The Borderline
Willie Nelson,Angel Eyes
Willie Nelson,Be There For You
Willie Nelson,Born To Lose
Willie Nelson,Columbus Stockade Blues
Willie Nelson,Darkness On The Face Of The Earth
Willie Nelson,Don't Let The Old Man In
Willie Nelson,First Rose Of Spring
Willie Nelson,Heaven and Hell
Willie Nelson,I'll Break Out Again Tonight
Willie Nelson,It Won't Be Very Long
Willie Nelson,Laying My Burdens Down
Willie Nelson,Me And Paul
Willie Nelson,Not That I Care
Willie Nelson,Red Headed Stranger
Willie Nelson,Songbird
Willie Nelson,Take It To The Limit
Willie Nelson,They All Went To Mexico
Willie Nelson,We Wish You A Merry Christmas
Willie Nelson,Will You Remember Mine
Willie Nelson,You Make Me Feel So Young
Blake Shelton,One Night Girl
Blake Shelton,Come Back As Country Boy
Blake Shelton,All Over Me
Blake Shelton,Can't Afford To Love You
Blake Shelton,Don't Make Me
Blake Shelton,"Good Old Boy, Bad Old Boyfriend"
Blake Shelton,Hillbilly Bone
Blake Shelton,I'll Just Hold On
Blake Shelton,Let It Snow! Let It Snow! Let It Snow!
Blake Shelton,Nobody But Me
Blake Shelton,Savior's Shadow
Blake Shelton,Sure Be Cool If You Did
Blake Shelton,There's a New Kid In Town (Feat. Kelly Clarkson)
Blake Shelton,Why Me
Rascal Flatts,"Baby, Don't Get Hooked On Me"
Rascal Flatts,Come Wake Me Up
Rascal Flatts,Fast Cars And Freedom
Rascal Flatts,Help Me Remember
Rascal Flatts,I Feel Bad
Rascal Flatts,Kiss You While I Can
Rascal Flatts,Lovin' Me
Rascal Flatts,Ordinary Love
Rascal Flatts,Riot
Rascal Flatts,Some Say
Rascal Flatts,Then I Did
Rascal Flatts,Vandalized
Rascal Flatts,Words I Couldn't Say
Carrie Underwood,All-American Girl
Carrie Underwood,Church Bells
Carrie Underwood,Broken Wing
Carrie Underwood,Crying
Carrie Underwood,Flat On The Floor
Carrie Underwood,"Heads Carolina, Tails California"
Carrie Underwood,Independence Day
Carrie Underwood,Like I'll Never Love You Again
Carrie Underwood,Nobody Ever Told You
Carrie Underwood,Show Me Heaven
Carrie Underwood,Spinning Bottles
Carrie Underwood,The More Boys I Meet
Carrie Underwood,We're Young & Beautiful
Faith Hill,There You'll Be
Faith Hill,It All Comes Down To Love
Faith Hill,Boy
Faith Hill,Holly Jolly Christmas
Faith Hill,If We Should Fall Behind
Faith Hill,Lost
Faith Hill,O Holy Night
Faith Hill,Someone Else's Dream
Faith Hill,The Secret Of Life
Faith Hill,Where Are You Christmas
Faith Hill,You're Still Here
Garth Brooks,People Loving People
Garth Brooks,American Pie
Garth Brooks,Baby Jesus Is Born
Garth Brooks,Cold Shoulder
Garth Brooks,Fish
Garth Brooks,Honky-Tonk somewhere
Garth Brooks,It's Your Song
Garth Brooks,Man Against Machine
Garth Brooks,My Love Tells Me So
Garth Brooks,Rodeo
Garth Brooks,Silver Bells
Garth Brooks,The Beaches Of Cheyenne
Garth Brooks,The Storm
Garth Brooks,Victim of the Game
Garth Brooks,Wild As The Wind
George Strait,You Look So Good In Love
George Strait,80 Proof Bottle Of Tear Stopper
George Strait,Am I Blue
George Strait,Beautiful Day For Goodbye
George Strait,Carried Away
George Strait,Cowboys Like Us
George Strait,Don't Tell Me You're Not In Love
George Strait,Everything I See
George Strait,Frosty The Snowman
George Strait,He's Got That Something Special
George Strait,HollyWood Squares
George Strait,House With No Doors
George Strait,I Just Want To Dance With You
George Strait,I'll Always Remember You
George Strait,If You Ain't Lovin' (you Ain't Livin')
George Strait,It's Too Late Now
George Strait,Let's Fall To Pieces Together
George Strait,Love's Gonna Make It Alright
George Strait,Murder On Music Row
George Strait,O Christmas Tree
George Strait,Out Of Sight Out Of Mind
George Strait,Round about Way
George Strait,She Loves Me (She Don't Love You)
George Strait,Stars On The Water
George Strait,That's The Truth
George Strait,The Middle Of Nowhere
George Strait,Today My world Slipped Away
George Strait,West Texas Town (feat. Dean Dillon)
George Strait,When You're In Love
George Strait,Won't You Come Home (And Talk To A Stranger)
George Strait,"You're Right, I'm Wrong"
Dan + Shay,Already Ready
Dan + Shay,Irresponsible
Dan + Shay,Obsessed
Dan + Shay,Sway
Matanza,"Cry, Cry, Cry"
Matanza,My Treasure
Brad Paisley,Welcome To The Future
Brad Paisley,All You Need Is Love
Brad Paisley,Alcohol
Brad Paisley,Born On Christmas Day
Brad Paisley,Dying to See Her (Ft. Bill Anderson)
Brad Paisley,Hard To Say Hello
Brad Paisley,I'm Still A Guy
Brad Paisley,Make a Mistake
Brad Paisley,"Oh Yeah, You're Gone"
Brad Paisley,Selfie#Theinternetisforever
Brad Paisley,The Mona Lisa
Brad Paisley,We Danced
Brad Paisley,You Shouldn't Have To
Keith Urban,Raise 'Em Up
Keith Urban,Blue Stranger
Keith Urban,Don't Go
Keith Urban,God Whispered Your Name
Keith Urban,Horses (Feat. Lindsay Ell)
Keith Urban,It's A Love Thing
Keith Urban,Lucky Charm
Keith Urban,Parallel Line
Keith Urban,She's My 11
Keith Urban,Sweet Thing
Keith Urban,Tumbleweed
Keith Urban,Why's It Feel So Long
Keith Urban,You Won
Florida Georgia Line,I Love My Country
Florida Georgia Line,People Are Different
Florida Georgia Line,Bumpin' The Night
Florida Georgia Line,Eyes Closed
Florida Georgia Line,It'z Just What We Do
Florida Georgia Line,Round Here
Florida Georgia Line,Talk You Out Of It
The Chicks (Dixie Chicks),Landslide
The Chicks (Dixie Chicks),Godspeed (Sweet Dreams)
The Chicks (Dixie Chicks),A Heart That Can
The Chicks (Dixie Chicks),Everybody Loves You
The Chicks (Dixie Chicks),If I Fall You're Going Down With Me
The Chicks (Dixie Chicks),More Love
The Chicks (Dixie Chicks),Strawberry Wine
The Chicks (Dixie Chicks),Truth No. 2
Kenny Chesney,When The Sun Goes Down
Kenny Chesney,"You Win, I Win, We Lose"
Kenny Chesney,Ain't That Love
Kenny Chesney,Bar At The End Of The World
Kenny Chesney,Come Over
Kenny Chesney,Everyone She Knows
Kenny Chesney,Grandpa Told Me So
Kenny Chesney,I Go Back
Kenny Chesney,In My Wildest Dreams
Kenny Chesney,Like Me
Kenny Chesney,"No Shoes, No Shirt (No Problems)"
Kenny Chesney,Pirate Song
Kenny Chesney,She Thinks My Tractor's Sexy
Kenny Chesney,Soul Of A Sailor
Kenny Chesney,Tin Man
Kenny Chesney,Whatever It Takes
Kenny Chesney,Young
The Band Perry,End Of Time
The Band Perry,Pioneer
Billy Ray Cyrus,The Reckoning
Billy Ray Cyrus,Back To Tenesse
Billy Ray Cyrus,Cover To Cover
Billy Ray Cyrus,Goddess of Democracy
Billy Ray Cyrus,How've Ya Been
Billy Ray Cyrus,I Want My Mullet Back
Billy Ray Cyrus,Love You Back
Billy Ray Cyrus,"Ready, Set, Don't Go"
Billy Ray Cyrus,Somebody Said a Prayer
Billy Ray Cyrus,The American Dream
Billy Ray Cyrus,Time Flies
Billy Ray Cyrus,What Else Is There
Merle Haggard,Teach Me To Forget
Merle Haggard,Ain't Your Memory Got No Pride At All
Merle Haggard,Better Love Next Time
Merle Haggard,Brown Skinned Girl With Narration
Merle Haggard,Every Fool Has A Rainbow
Merle Haggard,Good Old American Guest
Merle Haggard,House Of Memories
Merle Haggard,I Take A Lot Of Pride In What I Am
Merle Haggard,I'm Bringing Home Good News
Merle Haggard,It Meant Goodbye To Me When You Said Hello
Merle Haggard,Let's Chase Each Other (round The Room Tonight)
Merle Haggard,Misery And Gin
Merle Haggard,No Hard Times
Merle Haggard,Pancho And Lefty
Merle Haggard,Right Or Wrong
Merle Haggard,Softly And Tenderly
Merle Haggard,That Makes Two Of Us
Merle Haggard,Things Aren't Funny Anymore
Merle Haggard,Waiting For A Train
Merle Haggard,White Man Singin' The Blues
Merle Haggard,You Still Have A Place In My Heart
Wanda Jackson,Because He Lives
Wanda Jackson,Don't Ask Me Why
Wanda Jackson,Games People Play
Wanda Jackson,Heart You Could Have Had
Wanda Jackson,I Go To The Rock
Wanda Jackson,I'd Rather Have Jesus
Wanda Jackson,It's Only Make Believe
Wanda Jackson,Lonely Weekends
Wanda Jackson,Nobody's Darlin' But Mine
Wanda Jackson,Rave On
Wanda Jackson,The Soldier's Last Letter
Wanda Jackson,Warm Red Wine
Wanda Jackson,Wrong Kind Of Girl
Waylon Jennings,Dream Baby (how Long Must I Dream)
Waylon Jennings,A Legend In My Time
Waylon Jennings,Are You Sure Hank Done It This Way
Waylon Jennings,Boxer
Waylon Jennings,Carnival Song
Waylon Jennings,Come Stay With Me
Waylon Jennings,Didn't We Shine
Waylon Jennings,Dont You Think
Waylon Jennings,Fallin’ Out
Waylon Jennings,Get Naked With Me
Waylon Jennings,Grey Eyes You Know
Waylon Jennings,High Time (you Quit Your Low Down Ways)
Waylon Jennings,I Can't Keep My Hands Off Of You
Waylon Jennings,I'll Go Back To Her
Waylon Jennings,If You Really Want Me To I'll Go
Waylon Jennings,Julie
Waylon Jennings,Let Me Stay Awhile
Waylon Jennings,Lookin' For A Feeling
Waylon Jennings,Mary Ann Regrets
Waylon Jennings,My Ramona
Waylon Jennings,Old Age And Treachery
Waylon Jennings,Pretend I Never Happened
Waylon Jennings,Rocks From Rolling Stones
Waylon Jennings,Shutting Out The Light
Waylon Jennings,Sorrow (breaks A Good Man Down)
Waylon Jennings,T For Texas (blue Yodel No.1)
Waylon Jennings,This Is Getting Funny (but There Ain't Nobody Laughing)
Waylon Jennings,Too Far Gone
Waylon Jennings,Wasting Time
Waylon Jennings,Which Way do I Go
Waylon Jennings,Working Without A Net
Waylon Jennings,You Can Have Her
Hank Williams,Baby We're Really In Love
Hank Williams,The Angel Of Death
Hank Williams,(i Heard That) Lonesome Whistle
Hank Williams,Crazy Heart
Hank Williams,Half As Much
Hank Williams,I Heard You Crying In Your Sleep
Hank Williams,I'm So Tired Of It All
Hank Williams,Lovesick Blues
Hank Williams,My Cold Cold Heart Is Melted Now
Hank Williams,On The Evening Train
Hank Williams,Someday You'll Call My Name
Hank Williams,The Old Log Train
Hank Williams,Wealth Won't Save Your Soul
Hank Williams,Won't You Sometimes Think Of Me
Zac Brown Band,Leaving Love Behind
Zac Brown Band,Colder Weather
Zac Brown Band,Goodbye In Her Eyes
Zac Brown Band,Lance's Song
Zac Brown Band,No Hurry
Zac Brown Band,Slow Burn
Zac Brown Band,Uncaged
Alabama,American Pride
Alabama,Cheap Seats
Alabama,Dixie Boy
Alabama,Forever's As Far As I'll Go
Alabama,Hanging Up My Travelin' Shoes
Alabama,I Can't Hide My Heart
Alabama,I'm Not That Way Anymore
Alabama,Keepin' Up
Alabama,Mountain Music
Alabama,Pass It On Down
Alabama,Roll On
Alabama,"Some Other Place, Some Other Time"
Alabama,Tennessee Christmas
Alabama,Then Again
Alabama,Until It Happens To You
Alabama,Woman Back Home
Brooks & Dunn,It's Getting Better All The Time
Brooks & Dunn,Best Of My Love
Brooks & Dunn,Hangin' 'round The Mistletoe
Brooks & Dunn,Just Another Neon Night
Brooks & Dunn,Santa Claus Is Coming To Town
Brooks & Dunn,The Ballad Of Jerry Jeff Walker
Brooks & Dunn,Yesireebob
The Highwaymen,Highwayman
Brenda Lee,I Must Have Been Out Of My Mind
Brenda Lee,Akasaka After Dark
Brenda Lee,Born To Be By Your Side
Brenda Lee,Emotions
Brenda Lee,Good Man Is Hard To Find
Brenda Lee,I'm In The Mood For Love
Brenda Lee,Just Let Me Dream
Brenda Lee,Love You Till I Die
Brenda Lee,Pennies From Heaven
Brenda Lee,Standing Tall
Brenda Lee,The Bigger The Fool (the Harder The Fall)
Brenda Lee,Wee Wee Willies
Brenda Lee,You Better do Better
The Byrds,Lay Lady Lay
The Byrds,Kathleen's Song
The Byrds,Antique Sandy
The Byrds,Changing Heart
The Byrds,Everybody's Been Burned
The Byrds,He Was A Friend of Mine
The Byrds,If You're Gone
The Byrds,Lazy Days
The Byrds,Old Blue
The Byrds,So You Want To Be A Rock 'n' Roll Star
The Byrds,Tiffany Queen
The Byrds,"White's Lightning, Pt.2 [studio Recording]"
Chris Young,Neon
Chris Young,Blacked Out
Chris Young,Callin' my name
Chris Young,Forgiveness
Chris Young,I Know You're Out There
Chris Young,Love Don't Let Me Down
Chris Young,Small Town Big Time
Chris Young,Town Ain't Big Enough (With Lauren Alaina)
Chris Young,Where Would I Be
Glen Campbell,I'm Not Gonna Miss You
Glen Campbell,About The Ocean
Glen Campbell,Adoration
Glen Campbell,Break My Mind
Glen Campbell,Dream Baby (How Long Must I Dream)
Glen Campbell,Freeborn Man
Glen Campbell,He Ain't Heavy He's My Brother
Glen Campbell,I Can't Help It (if I'm Still In Love With You)
Glen Campbell,I'm Not Gonna Miss You (With Elton John)
Glen Campbell,Its A Sin When You Love Somebody
Glen Campbell,Less Of Me
Glen Campbell,Milk Cow Blues
Glen Campbell,One Last Time
Glen Campbell,She Thinks I Still Care
Glen Campbell,Sweet Fantasy
Glen Campbell,The World I Used To Know
Glen Campbell,Truck Driving Man
Glen Campbell,Words
Miranda Lambert,Bad Boy
Miranda Lambert,It All Comes Out In The Wash
Miranda Lambert,Fastest Girl In Town
Miranda Lambert,Dead Flowers
Miranda Lambert,Getting Ready
Miranda Lambert,I Wanna Die
Miranda Lambert,Lyin' Here
Miranda Lambert,Over You
Miranda Lambert,Six Degrees Of Separation
Miranda Lambert,Things That Break
Miranda Lambert,What In The World
Martina McBride,Anything's Better Than Feelin' The Blues
Martina McBride,Bring It On Home To Me
Martina McBride,Don't Cost A Dime
Martina McBride,Hark! The Herald Angels Sing
Martina McBride,I Love You
Martina McBride,Independence Day
Martina McBride,Love Land
Martina McBride,One Night
Martina McBride,Silver Bells
Martina McBride,The Time Has Come
Martina McBride,What Becomes Of a Brokenheart?
Martina McBride,Where would you be
Norman Blake,You're My Sunshine
Ricky Nelson,Alone
Ricky Nelson,Cindy
Ricky Nelson,Everytime I Think About You
Ricky Nelson,Good Rockin' Tonight
Ricky Nelson,I Heard That Lonesome Whistle
Ricky Nelson,I've Been Thinkin'
Ricky Nelson,Look At Mary
Ricky Nelson,One Boy Too Late
Ricky Nelson,Stay Young
Ricky Nelson,"The Loser Babe, Is You"
Ricky Nelson,Waitin' In School
Ricky Nelson,You Tear Me Up
Patsy Cline,You Made Me Love You
Patsy Cline,Angel
Patsy Cline,Don't Ever Leave Me Again
Patsy Cline,Hidin' Out
Patsy Cline,I'm Blue Again
Patsy Cline,Let The Teardrops Fall
Patsy Cline,"Shake, Rattle And Roll"
Patsy Cline,Tennessee Waltz
Patsy Cline,Too Many Secrets
Patsy Cline,Won't You Come Home Bill Baily
George Jones,(We're Not) The Jet Set
George Jones,A Real Close Friend
George Jones,All I Have To Offer You Is Me
George Jones,Back Down To Hung Up On You
George Jones,Blue Side Of Lonesome
George Jones,Choices
George Jones,Day After Forever
George Jones,Don't You Ever Get Tired Of Hurting Me
George Jones,Forever's Here To Stay
George Jones,God's Gonna Get 'Cha (For That)
George Jones,Heartaches By The Number
George Jones,High-tech Redneck
George Jones,How Proud I Would Have Been
George Jones,I Don't Love You Anymore
George Jones,I Love You Because
George Jones,I Woke Up From Dreaming
George Jones,I'll Just Take It Out In Love
George Jones,I'm Wasting Good Paper
George Jones,If Only Your Eyes Could Lie
George Jones,It Don't Get Any Better Than This
George Jones,Just a Girl I used to Know
George Jones,Last One To Touch Me
George Jones,Long As We're Dreaming
George Jones,Making The Rounds
George Jones,Mom And Dad's Waltz
George Jones,Never Grow Cold
George Jones,Ol' King Kong
George Jones,Over Something Good
George Jones,Release Me (from Sin)
George Jones,San Antonio Rose
George Jones,She Should Belong To Me
George Jones,Silent Partners
George Jones,Southern California
George Jones,Take Me As I Am (or Let Me Go)
George Jones,That's All It Took
George Jones,The Man That You Once Knew
George Jones,These Old Eyes Have Seen It All
George Jones,Too Cold At Home
George Jones,We Believe In Each Other
George Jones,What A Friend We Have In Jesus
George Jones,When True Love Steps In
George Jones,Why Me
George Jones,Wrong's What I do Best
George Jones,You Never Looked That Good When You Were Mine
George Jones,Your Lying Blue Eyes
Don Henley,"Damn It, Rose"
Don Henley,Johnny Can't Read
Don Henley,Not Enough Love in the World
Don Henley,The End of the Innocence
Don Henley,Walkaway Joe
Jennette McCurdy,Break Your Heart
Jennette McCurdy,Homeless Heart
Jennette McCurdy,Right As Rain (cover)
The Judds,Rockin' With The Rhythm Of The Rain
The Judds,Change Of Heart
The Judds,Grandpa
The Judds,Is It Over Yet?
The Judds,Mama He's Crazy
The Judds,Only Love
The Judds,Tell Me Why
The Judds,Working In The Coal Mine
Sara Evans,Almost New
Sara Evans,Every Little Kiss
Sara Evans,I've Got A Tiger By The Tail
Sara Evans,O Come All Ye Faithful
Sara Evans,That's The Beat Of A Heart
Sara Evans,Unopened
Alexander Ludwig,Malibu Blue
Cowboy Junkies,Bea's Song (River Song Trilogy Part II)
Cowboy Junkies,Come Calling (His Song)
Cowboy Junkies,Escape Is So Simple
Cowboy Junkies,Hollow as a Bone
Cowboy Junkies,It Doesn't Really Matter Anyway
Cowboy Junkies,Mining For Gold
Cowboy Junkies,Notes Falling Slow
Cowboy Junkies,Sad To See The Season Go
Cowboy Junkies,State trooper
Cowboy Junkies,This World Dreams Of
Cowboy Junkies,Where are you tonight?
Paul Brandt,A Star Is Born
Paul Brandt,Didn't Even See The Dust
Paul Brandt,It's A Beautiful Thing
Paul Brandt,One And Only One
Paul Brandt,Silent Night
Paul Brandt,The Little Space Between
Paul Brandt,What's Come Over You
Charlie Feathers,Nobody's Woman
Charlie Feathers,Why Don't You
Nitty Gritty Dirt Band,Battle of New Orleans
Nitty Gritty Dirt Band,Down That Road Tonight
Nitty Gritty Dirt Band,Honky Tonkin
Nitty Gritty Dirt Band,Little Angel
Nitty Gritty Dirt Band,Mother of the Bride
Nitty Gritty Dirt Band,Ripplin' Waters
Nitty Gritty Dirt Band,The Cure
Nitty Gritty Dirt Band,What'll You do About Me
Jake Owen,Alone With You
Jake Owen,Heaven
Jake Owen,The Bad In Me
Lyle Lovett,An Acceptable Level Of Ecstasy (The Wedding Song)
Lyle Lovett,Closing Time
Lyle Lovett,Fat Babies
Lyle Lovett,Highway Kind
Lyle Lovett,I've Had Enough
Lyle Lovett,L.A. County
Lyle Lovett,No Big Deal
Lyle Lovett,Release Me (Feat. K.d. Lang)
Lyle Lovett,Sonja
Lyle Lovett,That's Right (You're Not From Texas)
Lyle Lovett,Understand You
Lyle Lovett,Why I Don't Know
Tennessee Ernie Ford,For The Good Times
Tennessee Ernie Ford,Mule Train
Tennessee Ernie Ford,Tears On My Pillow
Ward Thomas,It's Not Just Me
Ward Thomas,Little Girl Sorrow
Desert Rose Band,Behind These Walls
Desert Rose Band,In Another Lifetime
Desert Rose Band,One That Got Away
Desert Rose Band,Time Passes Me By
Skeeter Davis,Angel Of The Morning
Skeeter Davis,Burning A Hole In My Mind
Skeeter Davis,Dixie Cup Of Sand
Skeeter Davis,Foggy Mountain Top
Skeeter Davis,Heartbeat
Skeeter Davis,I Still Miss Someone
Skeeter Davis,In The Good Old Days (when Times Were Bad)
Skeeter Davis,Keep Baltimore Beautiful
Skeeter Davis,Most Wanted Man
Skeeter Davis,Optimistic
