ALink,SName,Lyric,genres,genre_1,genre_2,genre_3
/tori-amos/,Star Of Wonder,"We three kings are coming again
Bearing gifts from the east, from the east

Some say a star will rise again
In the hearts of humankind
Some say we have been in exile
What we need is solar fire

Star of wonder, star of night
Star of royal beauty
Westward leading, still proceeding
A star 'ceeding, a star of wonder

We bring gold and myrrh for Him
From the east, frankincense from the east

Some say a star will rise again
In the hearts of humankind
Some say we have been in exile
What we need is solar fire

Star of wonder, star of night
Star of royal beauty
Westward leading, still proceeding
A star

Star of wonder, star of night
Star of royal beauty
Westward leading, still proceeding
A star 'ceeding, a star 'ceeding
A star of wonder, of wonder","female vocalists, alternative, singer-songwriter",female vocalists,alternative,singer-songwriter
/tori-amos/,Sweet The Sting,"With a strut into the room
With his hat cocked sure defiantly
He said ""I, I have heard
That you can play the way I like it to be played.""
I said, ""I can play, anyway that you want.
But first I want, I want to know

Baby is it sweet sweet
Sweet the sting
Is it real this infusion
Can it heal where others before have failed?
If so then somebody
Shake shake shake me sane
'cause I am inching ever closer to the tip of this scorpion's tail""

He said ""I laid my weapons
down with my pistol
Fully loaded, a hunted man
To my root, will it end
Or begin in your cinnabar juice?""

Is it sweet sweet
Sweet the sting
Is it real this infusion
Can it heal where others before have failed?
If so then somebody
Shake shake shake me sane
'cause I am inching ever closer to the tip of this scorpion's tail""

Love let me breathe
Breathe you in
Melt the confusion
Until there is
There is your - union","female vocalists, alternative, singer-songwriter",female vocalists,alternative,singer-songwriter
/tori-amos/,That Guy,"That Guy
Swears he will walk
and carries a chip as big as New York
That Guy
at night makes me scream
and smashes the best possibilities
That Guy
Just brings his war
home, she cries, “why can’t Daddy leave his war outside?”
That Guy
When he wants can love
like no other love
until the darkness comes
Do we make up to break up?
Do we break up then wake up?
To cuts instead of kisses
To cuts instead
Instead
Instead
That Guy
Swears he will walk
and carries a chip as big as New York
That Guy
Cannot seem to see
there’re no other guys
but the one he used to be
Do we make up to break up?
Do we break up then wake up?
To cuts instead of kisses
To cuts instead
Instead
Instead
Will we make up?
Will we break up?
Will I wake up with, with
That Guy
That Guy
That Guy




by dave s.","alternative, female vocalists, singer-songwriter",alternative,female vocalists,singer-songwriter
/tori-amos/,Toast,"I thought it was Easter time
The way the light rose
Rose that morning
Lately you've been on my mind
You showed me the rope
Ropes to climb
Over mountains
And to pull myself
Out of a landslide
Of a landslide

I thought it was harvest time
You always loved the smell of the wood burning
She with her honey hair
Dalhousie Castle
She would meet you there
In the winter
Butter yellow
The flames you stirred
Yes, you could stir

I raise a glass
Make a toast
A toast in your honor
I hear you laugh
And beg me not to dance
On your right standing by
Is Mr. Bojangles
With a toast he's telling me it's time
To raise a glass
Make a toast
A toast in your honor
I hear you laugh and beg me not to dance
On your right standing is
Mr. Bojangles
With a toast he's telling me it's time
To let you go
Let you go

I thought I'd see you again
You said you might do
Maybe in a carving
In a cathedral
Somewhere in Barcelona","female vocalists, alternative, singer-songwriter",female vocalists,alternative,singer-songwriter
/tori-amos/,Walk To Dublin,"If I walk to Dublin
'Cause my feet
Oh God are sore
But I’ll show them
I’ve got a girl in my pocket book
And some proverbs
Gonna take it
Take it there

Bulls and curdeling
And something’s happening
I’m property of my family
Gideon tell me where to go
I’m gonna show
Break down your father’s alter and moo

Do a jig
Do a jig
Do a jig

If I walk to Dublin
I’m gonna pass that turquoise lady in her new
Nike flats and something’s flat
I said I need size 10,000 for my ass
Yes

Do a jig
Do a jig
Make ‘em laugh
Do a jig
Do a jig
Hey, make ‘em laugh
'Cause he won’t be coming back
Said, he won’t be coming back

If I make the golden hordes and The Lord needs men
He needs good men
The Lord he needs the U.S. Marines
I said I got 'em numbers in my sheep machine
I got me an electric sheep machine that

Do a jig
Do a jig
Do a jig
Let me plague myself with the west in his head
I said do a jig
Make ‘em laugh
Make ‘em laugh
Make ‘em laugh
Just make ‘em laugh
'Cause he won’t be coming back
'Cause he won’t be coming back
Said, he won’t be coming back
Got it

The drinking test is puzzling, puzzling
The drinking test is puzzling, Marcel
For those that laughed are described both as drinking as a dog
Drinking as a dog face they say was misplaced
We wonder whether the Lord chose a few good men
Whether the Lord chose the U.S. Marines.","female vocalists, alternative, singer-songwriter",female vocalists,alternative,singer-songwriter
/tori-amos/,Wildwood,"Wildwood, poppies
Wildwood, touch me

Behind the birches whirl
The bongo boys in their summoning
The sound seeds now
In the fingers of the eastern breeze
Where the sleepless wait
For her ascent from the perilous pit
She said, the only way to change our fate
It is to make it rain

Wildwood, poppies
Wildwood, touch me

Past the Alders and the Oaks
Through the Willow Grove snakes the Ivy's gift
Which taught you can't escape anguish
But how to live with it
Then reports from the robins
Form in you an inner radiance
It's as if they fused with a spirit you knew
Who's come back again

Wildwood, poppies
Wildwood, touch me

Off the pilgrim's path
With the talisman he placed in my hands
With its magic mapped from winter's past
It leads the way
After three long months
Endured with her absent
Over dragon lines we walked
The current, a labyrinth
With little green corn shoots
Now in abundance
As the forest celebrates
She says, make it rain

Wildwood, poppies
Wildwood, touch me
Touch me again","female vocalists, alternative, singer-songwriter",female vocalists,alternative,singer-songwriter
/tori-amos/,Zero Point,"Zero Point

I found out at Zero Ground
I found out at Zero Point
I found out at Zero Ground
I found out at Zero Point Libra

Nikolai said it.

will we be abandoned again
in this desert they called Paris

I found out at Zero Ground
I found out at Zero Point
I caved in did you win
finally excavated

Nikolai said it again.

will we do just the same thing again
will we do just the same thing again
in this desert they call Paris

I found out at Zero Ground
I found out at Zero Point
I found out at Zero Ground
I found out at Zero Point Libra

Nikolai said it to me
Nikolai swore to me again
Nikolai said it to me
�I'll be holding her hand till
it's warm
Holding her head above water
Holding her hand till it's warm yes
holding her head above water

Nikolai said it to me
Nikolai said it to me

Will we be abandoned again honey
Will we be abandoned again
Will we be abandoned again
in this desert called Paris

I found out at Zero Ground
I found out at Zero Point
I found out at Zero Ground
I found out at Zero Point Libra
Nikolai said again

I got my honey on a Lemon on me
I gotta ride it to the Infantry
I gotta way to get to you
honey NiÃ±a in your sleep
I gotta way to my Baby oh yeah
I gotta way to my sister oh yeah
I gotta way to get to that Vatican Library
I gotta way to my ohm oh yeah
I gotta way to my ohm oh yeah
I gotta way to get to that thing
that Uranium zing
I gotta way to my ohm oh yeah
I got my �Humma� to my baby oh yeah
I gotta way to get to IT
You can�t keep Me from Me
I gotta way to my ohm oh yeah
I got the ribosome, Her Center oh yeah
I gotta way to get to that Thing
that Thing You took from me
I gotta way to the Center oh yeah
I gotta way to the Maya oh yeah
I gotta way to get to that Thing that
you paid for dearly....
I gotta way to my baby oh yeah
I gotta way to my Baby oh yeah
I gotta way to get to you------
Little Sister I'm a comin' to you
I gotta way to my baby oh yeah
I gotta way to my Baby oh yeah
I gotta way to get to you
a Uranium Zing in me
I gotta way to a me oh yeah
I gotta way to get to me
honey you can't ever have seen
I gotta way to my baby oh yeah
I gotta way to my baby oh yeah
I gotta Diesel thing in me somethin�
honey you ain't never seen
I gotta way to my baby oh yeah
I gotta way to my Baby oh yeah
I gotta way to get to you
Little Sister I�ve known you
I said oh Little Sister I�m a comin� to
you
oh Little Sister I�m comin� for you
we are entering The Photon Band
we are entering The Photon Band
we are now in The Photon Band




by dave s.","female vocalists, alternative, singer-songwriter",female vocalists,alternative,singer-songwriter
/sixx-a-m/,This Is Gonna Hurt,"Feels like your life is over
Feels like all hope is gone
You can't see all the way
Maybe! Maybe!

This is a sickening calling
This is a call of arms
You'll find: this time you're
Wasted! Wasted!

Hey! Hey!
Hell is what you
Make! Make!
Rise against your
Fate! Fate!
Nothing's gonna keep you down, even if it's
Killing you?

Because you know the truth?
Listen up! Listen up!
There's a devil in the church!
Got a bullet in the chamber and
This is gonna hurt!

Let it out! Let it out!
You can scream it
You can shout
Keep your secrets in the shadows and
You'll be sorry

Everybody's getting up?
And everybody's on the run?
Listen up! Listen up!
There's a devil in the church!
Got a bullet in the chamber and
This is gonna hurt!

You got your hell together
You know it could be worse
Or some inflicted murder
Maybe! Maybe!

You say: ''It's all the crisis''
You say: ''It's all the blur''
There comes a time you gotta
Face It! Face It!

Hey! Hey!
Heaven's what you
Make! Make!
Rise against your
Fate! Fate!
Nothing's gonna keep you down, even if it's
Killing you?

Because you know the truth?
Listen up! Listen up!
There's a devil in the church!
Got a bullet in the chamber and
This Is Gonna Hurt!

Let it out! Let it out!
You can scream it
You can shout
Keep your secrets in the shadows and
You'll be sorry
Everybody's getting up?
And everybody's on the run?
Listen up! Listen up!
There's a devil in the church!
Got a bullet in the chamber and
This Is Gonna Hurt!

Listen up! Listen up!
There's a devil in the church!
Got a bullet in the chamber and
This Is Gonna Hurt!

Let it out! Let it out!
You can scream it
You can shout
Keep your secrets in the shadows and
You'll be sorry

Everybody's getting up?
And everybody's on the run?
And everybody's getting some?
Everybody's getting some
And This Is Gonna Hurt!",,,,
/sixx-a-m/,Deadlihood,"The sun is shining,
Though everything's dying,
Your stars burned out for good,
Somewhere in Hollywood.

What the hell,
This ain't no way to treat the living dead,
Is this something from a novel that you read,
It's time to cut the cord and say goodbye,
Cos I'm the only thing that hasn't happened yet,
And when it does I wished we'd never met,
I did the best I could.

The sun is shining,
But everything's dying,
Your stars burned out for good,
Somewhere in Hollywood,
I swear it's only,
Cos you'd be my lies
Guess I'm misunderstood,
You were my deadlihood.

Hey, your insanity that's driving me insane,
Well heaven knows that I'd erase you if I could,
Oh God I wish I could,
God I wish I could.

The sun is shining,
But everything's dying,
Your stars burned out for good,
Somewhere in Hollywood,
I swear it's only,
Cos you'd be my (....)
Guess I'm misunderstood,
You were my deadlihood.

The sun is shining,
But everything's dying,
Your stars burned out for good,
Somewhere in Hollywood,

The sun is shining,
But everything's dying,
Your stars burned out for good,
Somewhere in Hollywood,
I swear it's only,
Cos you'd be my (....)
Guess I'm misunderstood,
You were my deadlihood.",,,,
/sixx-a-m/,Help Is On The Way,"Hey hey,
Well I'm a paralysed soul,
And I don't know where to go,
Well I should open my eyes,
Yeah I should open my eyes,
I'm a (restless) only child,
And the attention gets me high,
And I'm so unafraid,
I like fortune and fame,
And when I hear the sirens coming,
And my temperature begins to die,
Am I so unaware,
That my hearts about to stop.

Heeeey,
Everybody needs somebody,
Wants somebody,
Heeeey,
Everybody cracks and bleeds,
So it's your needs,
And pray that help is on the way,
Everybody pray that help is on the way.

Well I can sympathise now,
Cos I'm finally building up,
And this is not over yet,
No this is not over yet,
Even though we're damaged goods,
I would love you if I could,
But you are so unalarmed,
By my unfortunate charm,
And now I'm screaming bloody murder,
If my temperature begins to drop,
Uhh, uhh,
And my life is going numb,
As my hearts about to stop.

Heeeey,
Everybody needs somebody,
Wants somebody,
Heeeey,
Everybody cracks and bleeds,
So it's your needs,
And pray that help is on the way,
Everybody pray that help is on the way.

Sometimes I wish you were dead,
And I'm not even joking,
I'd put a gun to your head,
And when your world crashes down,
You'll see it's not so funny,
What will you say to the press.

Heeeey,
Everybody needs somebody,
Wants somebody,
Heeeey,
Everybody cracks and bleeds,
So it's your needs,
And pray that help is on the way,
Everybody pray that help is on the way.","hard rock, alternative rock, rock",hard rock,alternative rock,rock
/sixx-a-m/,Permission,"I apologize
That your memory serves you more than I can now
You'll have to make sense of my life somehow
Yeah, somehow

Well, I close my eyes
Remove each piece of armor one by one
Inhale this moment deep into my lungs
Make amends for all I've done

All of my devils are free at last
And all my secrets revealed
And your permission is all I
Need to heal

Well how long have I
Been sitting here, I must have drifted off
I cannot finish any of my thoughts
Forgive me for my wayward shot

All of my devils are free at last
And all my secrets revealed
And your permission is all I
Need to heal

I wake up in the morning, and it comes back to you
I breathe in I breathe out, it comes back to you
I stare up at the ceiling, and it comes back to you
I step out my front door, and it comes back to you
The end of my driveway, it comes back to you
Brakelights on the highway, it comes back to you
I could die in Los Angeles.
It would come back to you.

All of my devils, they are free at last, oh
And all my secrets are revealed, yeah
And your permission is all that I,
I need to feel
All of my devils, they are free at last, oh
And all my secrets are revealed, yes they are
And your permission is all that I need.","hard rock, rock, alternative rock",hard rock,rock,alternative rock
/sixx-a-m/,That's Gonna Leave a Scar,"I'm stressed out, I'm punctured
This is how it feels when you lose a war
You got a death wish, you got a bible
And a lie that makes you beg for more

And every time I turn
And kill my heart it's just to feel numb
And every time you dig into my skin
It's like you smell blood

And that's gonna leave scar
My heart is shattered, you cut like a dagger
That's gonna leave a scar
It's no laughing matter
And you don't care that
That's gonna leave a
That's gonna leave a scar

I'm lifeless, I'm derailed
I'm blown up like an atomic bomb
[?]
And hell's gonna damn the road you're on

And every time I turn
And kill my heart it's just to feel numb
And every time you dig
Into my skin it's like you smell blood

And that's gonna leave scar
My heart is shattered, you cut like a dagger
That's gonna leave a scar
It's no laughing matter
And you don't care that
That's gonna leave a
That's gonna leave a scar

And that's gonna leave scar
My heart is shattered, you cut like a dagger
That's gonna leave a scar
It's no laughing matter
And you don't care that

That's gonna leave a scar
My heart is shattered, you cut like a dagger
That's gonna leave a scar
It's no laughing matter
And you don't care that
That's gonna leave a
That's gonna leave a scar","hard rock, alternative rock, rock",hard rock,alternative rock,rock
/chantal-kreviazuk/,Feels Like Home,"Something in your eyes makes me want to lose myself
Makes me want to lose myself in your arms
There's something in your voice
Makes my heart beat fast
Hope this feeling lasts the rest of my life

If you knew how lonely my life has been
And how long I've been so alone
If you knew how I wanted someone to come along
And change my life the way you've done

Feels like home to me
Feels like home to me
Feels like I'm all the way back where I come from

Feels like home to me
Feels like home to me
Feels like I'm all the way back where I belong

A window breaks down a long dark street
And a siren wails in the night
But I'm alright cause I have you here with me
And I can almost see through the dark there's light

If you knew how much this moment means to me
And how long I've waited for your touch
If you knew how happy you are making me
I've never thought I'd love anyone so much

Feels like home to me
Feels like home to me
Feels like I'm all the way back where I come from

Feels like home to me
Feels like home to me
Feels like I'm all the way back where I belong
Feels like I'm all the way back where I belong","female vocalists, piano, love",female vocalists,piano,love
/chantal-kreviazuk/,Boys Of Summer,"Nobody on the road
Nobody on the beach
I feel it in the air
The summer's out of reach
Empty lake, empty streets
The sun goes down alone
I'm drivin' by your house
Though I know you're not at home

But I can see you
Your brown skin shinin' in the sun
You got your hair combed back and your sunglasses on, baby
And I can tell you my love for you will still be strong
After the boys of summer have gone

I never will forget those nights
I wonder if it was a dream
Remember how you made me crazy?
Remember how I made you scream
Now I don't understand what happened to our love
But babe, I'm gonna get you back
I'm gonna show you what I'm made of

I can see you
Your brown skin shinin' in the sun
I see you walkin' real slow and you're smilin' at everyone
I can tell you my love for you will still be strong
After the boys of summer have gone

Out on the road today, I saw a deadhead sticker on a Cadillac
A little voice inside my head said, ""Don't look back. You can never look back.""
I thought I knew what love was - what did I know?
Those days are gone forever
I should just let them go but-

I can see you
Your brown skin shinin' in the sun
You got that top pulled down and that radio on, baby
And I can tell you my love for you will still be strong
After the boys of summer have gone

I can see you
Your brown skin shinin' in the sun
You got that hair slicked back and those Wayfarers on, baby
I can tell you my love for you will still be strong
After the boys of summer have gone",,,,
/chantal-kreviazuk/,Flying Home (Brenda's Song),"It's hard to let you go
You've always let me in
And helped with all the endings
And you know where to begin
I need you here for me
Cuz you always know my heart
I can't believe we'd change
Or have to be apart

But if you've seen the love that's in her eyes
Then everything is good
And if you know the way she felt inside
She's flying where she should
I never believed we'd ever live to see
An angel being born
And flying home

It's good to know your laugh
And you'll always hold my hand
And watch from up in heaven
And always understand
We'll take you down the road
And in everything we do
We'll know how much you love us
A soul that's kind and true

And if you've seen the love that's in her eyes
Then everything is good
And if you know the way she felt inside
She's flying where she should
I never believed we'd ever live to see
An angel being born
And flying home

Ah..
Can you see the love in her eyes
If you've seen the love that's in her eyes
Then everything is good
And if you know the way she felt inside
She's flying where she should
I never believed we'd ever live to see
An angel being born
And flying home again
I never believed we'd ever live to see
An angel being born
And flying home again


","singer-songwriter, canadian, female vocalists",singer-songwriter,canadian,female vocalists
/chantal-kreviazuk/,Imaginary Friend,"it scares me to speak my mind
it might sound self-absorbed
i don't say half of what i think.
i wonder what i'm thinkin' for

i'm smelling dead flowers
and listening to the walls again
i'm drinking from a leaky faucet
and writing this with a dried up pen
wish i still had my imaginary friend

and who needs to listen, well...
what do i have to sell
everyone's just waitin for their own turn
kind of like show and tell

someone to listen
someone to laugh
someone to cry at the right times

and i would call him up
but i don't remember his name
",,,,
/chantal-kreviazuk/,Love's Recovery,"Words & Music: Emily Saliers

During the time of which I speak
It was hard to turn the other cheek
To the blows of insecurity
Feeding the cancer of my intellect
The blood of love soon neglected
Lay dying in the strength of its impurity
Meanwhile our friends we thought were so together
They've all gone and left each other
In search of fairer weather
And we sit here in our storm and drink a toast
To the slim chance of love's recovery

There I am in younger days, star gazing
Painting picture perfect maps
Of how my life and love would be
Not counting the unmarked paths of misdirection
My compass, faith in love's perfection
I missed ten million miles of road i should have seen
Meanwhile our friends we thought were so together
Left each other one by one on the road to fairer weather
And we sit here in our storm and drink a toast
To the slim chance of love's recovery

Rain soaked and voice choked
Like silent screaming in a dream
I search for our absolute distinction
Not content to bow and bend
To the whims of culture that swoop like vultures
Eating us away, eating us away
Eating us away to our extinction

Oh how i wish i were a trinity
So if i lost a part of me
I'd still have two of the same to live
But nobody gets a lifetime rehearsal
As specks of dust we're universal
To let this love survive
Would be the greatest gift that we could give
Tell all the friends who think they're so together
That these are ghosts and mirages
All these thoughts of fairer weather
Though it's storming out I feel safe within the arms
Of love's discovery
","female vocalists, singer-songwriter, pop",female vocalists,singer-songwriter,pop
